index,cx,cy,newX,newY
a133.2x-165.6,133.2,-165.6,133.1999969,-165.6
a136.8x-165.6,136.8,-165.6,136.8000031,-165.6
a140.4x-165.6,140.4,-165.6,140.3999939,-165.6
a144x-165.6,144,-165.6,144,-165.6
a147.6x-165.6,147.6,-165.6,147.6000061,-165.6
a151.2x-165.6,151.2,-165.6,151.1999969,-165.6
a154.8x-165.6,154.8,-165.6,154.8000031,-165.6
a158.4x-165.6,158.4,-165.6,158.3999939,-165.6
a162x-165.6,162,-165.6,162,-165.6
a165.6x-165.6,165.6,-165.6,165.6000061,-165.6
a169.2x-165.6,169.2,-165.6,169.1999969,-165.6
a172.8x-165.6,172.8,-165.6,172.8000031,-165.6
a176.4x-165.6,176.4,-165.6,176.3999939,-165.6
a-180x-162,-180,-162,-180,-162
a-176.4x-162,-176.4,-162,-176.3999939,-162
a-172.8x-162,-172.8,-162,-172.8000031,-162
a-169.2x-162,-169.2,-162,-169.1999969,-162
a-165.6x-162,-165.6,-162,-165.6000061,-162
a-162x-162,-162,-162,-162,-162
a-158.4x-162,-158.4,-162,-158.3999939,-162
a-154.8x-162,-154.8,-162,-154.8000031,-162
a-151.2x-162,-151.2,-162,-151.1999969,-162
a-147.6x-162,-147.6,-162,-147.6000061,-162
a-144x-162,-144,-162,-144,-162
a-140.4x-162,-140.4,-162,-140.3999939,-162
a-136.8x-162,-136.8,-162,-136.8000031,-162
a-133.2x-162,-133.2,-162,-133.1999969,-162
a-129.6x-162,-129.6,-162,-129.6000061,-162
a-126x-162,-126,-162,-126,-162
a-122.4x-162,-122.4,-162,-122.4000015,-162
a-118.8x-162,-118.8,-162,-118.8000031,-162
a-115.2x-162,-115.2,-162,-115.1999969,-162
a-111.6x-162,-111.6,-162,-111.5999985,-162
a-108x-162,-108,-162,-108,-162
a-104.4x-162,-104.4,-162,-104.4000015,-162
a-100.8x-162,-100.8,-162,-100.8000031,-162
a-97.2x-162,-97.2,-162,-97.1999969,-162
a-93.6x-162,-93.6,-162,-93.5999985,-162
a-90x-162,-90,-162,-90,-162
a-86.4x-162,-86.4,-162,-86.4000015,-162
a-82.8x-162,-82.8,-162,-82.8000031,-162
a-79.2x-162,-79.2,-162,-79.1999969,-162
a-75.6x-162,-75.6,-162,-75.5999985,-162
a-72x-162,-72,-162,-72,-162
a-68.4x-162,-68.4,-162,-68.4000015,-162
a-64.8x-162,-64.8,-162,-64.8000031,-162
a-61.2x-162,-61.2,-162,-61.2000008,-162
a-57.6x-162,-57.6,-162,-57.5999985,-162
a-54x-162,-54,-162,-54,-162
a-50.4x-162,-50.4,-162,-50.4000015,-162
a-46.8x-162,-46.8,-162,-46.7999992,-162
a-43.2x-162,-43.2,-162,-43.2000008,-162
a-39.6x-162,-39.6,-162,-39.5999985,-162
a-36x-162,-36,-162,-36,-162
a-32.4x-162,-32.4,-162,-32.4000015,-162
a-28.8x-162,-28.8,-162,-28.7999992,-162
a-25.2x-162,-25.2,-162,-25.2000008,-162
a-21.6x-162,-21.6,-162,-21.6000004,-162
a-18x-162,-18,-162,-18,-162
a-14.4x-162,-14.4,-162,-14.3999996,-162
a-10.8x-162,-10.8,-162,-10.8000002,-162
a-7.2x-162,-7.2,-162,-7.1999998,-162
a-3.6x-162,-3.6,-162,-3.5999999,-162
a0x-162,0,-162,0,-162
a3.6x-162,3.6,-162,3.5999999,-162
a7.2x-162,7.2,-162,7.1999998,-162
a10.8x-162,10.8,-162,10.8000002,-162
a14.4x-162,14.4,-162,14.3999996,-162
a18x-162,18,-162,18,-162
a21.6x-162,21.6,-162,21.6000004,-162
a25.2x-162,25.2,-162,25.2000008,-162
a28.8x-162,28.8,-162,28.7999992,-162
a32.4x-162,32.4,-162,32.4000015,-162
a36x-162,36,-162,36,-162
a39.6x-162,39.6,-162,39.5999985,-162
a43.2x-162,43.2,-162,43.2000008,-162
a46.8x-162,46.8,-162,46.7999992,-162
a50.4x-162,50.4,-162,50.4000015,-162
a54x-162,54,-162,54,-162
a57.6x-162,57.6,-162,57.5999985,-162
a61.2x-162,61.2,-162,61.2000008,-162
a64.8x-162,64.8,-162,64.8000031,-162
a68.4x-162,68.4,-162,68.4000015,-162
a72x-162,72,-162,72,-162
a75.6x-162,75.6,-162,75.5999985,-162
a79.2x-162,79.2,-162,79.1999969,-162
a82.8x-162,82.8,-162,82.8000031,-162
a86.4x-162,86.4,-162,86.4000015,-162
a90x-162,90,-162,90,-162
a93.6x-162,93.6,-162,93.5999985,-162
a97.2x-162,97.2,-162,97.1999969,-162
a100.8x-162,100.8,-162,100.8000031,-162
a104.4x-162,104.4,-162,104.4000015,-162
a108x-162,108,-162,108,-162
a111.6x-162,111.6,-162,111.5999985,-162
a115.2x-162,115.2,-162,115.1999969,-162
a118.8x-162,118.8,-162,118.8000031,-162
a122.4x-162,122.4,-162,122.4000015,-162
a126x-162,126,-162,126,-162
a129.6x-162,129.6,-162,129.6000061,-162
a133.2x-162,133.2,-162,133.1999969,-162
a136.8x-162,136.8,-162,136.8000031,-162
a140.4x-162,140.4,-162,140.3999939,-162
a144x-162,144,-162,144,-162
a147.6x-162,147.6,-162,147.6000061,-162
a151.2x-162,151.2,-162,151.1999969,-162
a154.8x-162,154.8,-162,154.8000031,-162
a158.4x-162,158.4,-162,158.3999939,-162
a162x-162,162,-162,162,-162
a165.6x-162,165.6,-162,165.6000061,-162
a169.2x-162,169.2,-162,169.1999969,-162
a172.8x-162,172.8,-162,172.8000031,-162
a176.4x-162,176.4,-162,176.3999939,-162
a-180x-158.4,-180,-158.4,-180,-158.4
a-176.4x-158.4,-176.4,-158.4,-176.3999939,-158.4
a-172.8x-158.4,-172.8,-158.4,-172.8000031,-158.4
a-169.2x-158.4,-169.2,-158.4,-169.1999969,-158.4
a-165.6x-158.4,-165.6,-158.4,-165.6000061,-158.4
a-162x-158.4,-162,-158.4,-162,-158.4
a-158.4x-158.4,-158.4,-158.4,-158.3999939,-158.4
a-154.8x-158.4,-154.8,-158.4,-154.8000031,-158.4
a-151.2x-158.4,-151.2,-158.4,-151.1999969,-158.4
a-147.6x-158.4,-147.6,-158.4,-147.6000061,-158.4
a-144x-158.4,-144,-158.4,-144,-158.4
a-140.4x-158.4,-140.4,-158.4,-140.3999939,-158.4
a-136.8x-158.4,-136.8,-158.4,-136.8000031,-158.4
a-133.2x-158.4,-133.2,-158.4,-133.1999969,-158.4
a-129.6x-158.4,-129.6,-158.4,-129.6000061,-158.4
a-126x-158.4,-126,-158.4,-126,-158.4
a-122.4x-158.4,-122.4,-158.4,-122.4000015,-158.4
a-118.8x-158.4,-118.8,-158.4,-118.8000031,-158.4
a-115.2x-158.4,-115.2,-158.4,-115.1999969,-158.4
a-111.6x-158.4,-111.6,-158.4,-111.5999985,-158.4
a-108x-158.4,-108,-158.4,-108,-158.4
a-104.4x-158.4,-104.4,-158.4,-104.4000015,-158.4
a-100.8x-158.4,-100.8,-158.4,-100.8000031,-158.4
a-97.2x-158.4,-97.2,-158.4,-97.1999969,-158.4
a-93.6x-158.4,-93.6,-158.4,-93.5999985,-158.4
a-90x-158.4,-90,-158.4,-90,-158.4
a-86.4x-158.4,-86.4,-158.4,-86.4000015,-158.4
a-82.8x-158.4,-82.8,-158.4,-82.8000031,-158.4
a-79.2x-158.4,-79.2,-158.4,-79.1999969,-158.4
a-75.6x-158.4,-75.6,-158.4,-75.5999985,-158.4
a-72x-158.4,-72,-158.4,-72,-158.4
a-68.4x-158.4,-68.4,-158.4,-68.4000015,-158.4
a-64.8x-158.4,-64.8,-158.4,-64.8000031,-158.4
a-61.2x-158.4,-61.2,-158.4,-61.2000008,-158.4
a-57.6x-158.4,-57.6,-158.4,-57.5999985,-158.4
a-54x-158.4,-54,-158.4,-54,-158.4
a-50.4x-158.4,-50.4,-158.4,-50.4000015,-158.4
a-46.8x-158.4,-46.8,-158.4,-46.7999992,-158.4
a-43.2x-158.4,-43.2,-158.4,-43.2000008,-158.4
a-39.6x-158.4,-39.6,-158.4,-39.5999985,-158.4
a-36x-158.4,-36,-158.4,-36,-158.4
a-32.4x-158.4,-32.4,-158.4,-32.4000015,-158.4
a-28.8x-158.4,-28.8,-158.4,-28.7999992,-158.4
a-25.2x-158.4,-25.2,-158.4,-25.2000008,-158.4
a-21.6x-158.4,-21.6,-158.4,-21.6000004,-158.4
a-18x-158.4,-18,-158.4,-18,-158.4
a-14.4x-158.4,-14.4,-158.4,-14.3999996,-158.4
a-10.8x-158.4,-10.8,-158.4,-10.8000002,-158.4
a-7.2x-158.4,-7.2,-158.4,-7.1999998,-158.4
a-3.6x-158.4,-3.6,-158.4,-3.5999999,-158.4
a0x-158.4,0,-158.4,0,-158.4
a3.6x-158.4,3.6,-158.4,3.5999999,-158.4
a7.2x-158.4,7.2,-158.4,7.1999998,-158.4
a10.8x-158.4,10.8,-158.4,10.8000002,-158.4
a14.4x-158.4,14.4,-158.4,14.3999996,-158.4
a18x-158.4,18,-158.4,18,-158.4
a21.6x-158.4,21.6,-158.4,21.6000004,-158.4
a25.2x-158.4,25.2,-158.4,25.2000008,-158.4
a28.8x-158.4,28.8,-158.4,28.7999992,-158.4
a32.4x-158.4,32.4,-158.4,32.4000015,-158.4
a36x-158.4,36,-158.4,36,-158.4
a39.6x-158.4,39.6,-158.4,39.5999985,-158.4
a43.2x-158.4,43.2,-158.4,43.2000008,-158.4
a46.8x-158.4,46.8,-158.4,46.7999992,-158.4
a50.4x-158.4,50.4,-158.4,50.4000015,-158.4
a54x-158.4,54,-158.4,54,-158.4
a57.6x-158.4,57.6,-158.4,57.5999985,-158.4
a61.2x-158.4,61.2,-158.4,61.2000008,-158.4
a64.8x-158.4,64.8,-158.4,64.8000031,-158.4
a68.4x-158.4,68.4,-158.4,68.4000015,-158.4
a72x-158.4,72,-158.4,72,-158.4
a75.6x-158.4,75.6,-158.4,75.5999985,-158.4
a79.2x-158.4,79.2,-158.4,79.1999969,-158.4
a82.8x-158.4,82.8,-158.4,82.8000031,-158.4
a86.4x-158.4,86.4,-158.4,86.4000015,-158.4
a90x-158.4,90,-158.4,90,-158.4
a93.6x-158.4,93.6,-158.4,93.5999985,-158.4
a97.2x-158.4,97.2,-158.4,97.1999969,-158.4
a100.8x-158.4,100.8,-158.4,100.8000031,-158.4
a104.4x-158.4,104.4,-158.4,104.4000015,-158.4
a108x-158.4,108,-158.4,108,-158.4
a111.6x-158.4,111.6,-158.4,111.5999985,-158.4
a115.2x-158.4,115.2,-158.4,115.1999969,-158.4
a118.8x-158.4,118.8,-158.4,118.8000031,-158.4
a122.4x-158.4,122.4,-158.4,122.4000015,-158.4
a126x-158.4,126,-158.4,126,-158.4
a129.6x-158.4,129.6,-158.4,129.6000061,-158.4
a133.2x-158.4,133.2,-158.4,133.1999969,-158.4
a136.8x-158.4,136.8,-158.4,136.8000031,-158.4
a140.4x-158.4,140.4,-158.4,140.3999939,-158.4
a144x-158.4,144,-158.4,144,-158.4
a147.6x-158.4,147.6,-158.4,147.6000061,-158.4
a151.2x-158.4,151.2,-158.4,151.1999969,-158.4
a154.8x-158.4,154.8,-158.4,154.8000031,-158.4
a158.4x-158.4,158.4,-158.4,158.3999939,-158.4
a162x-158.4,162,-158.4,162,-158.4
a165.6x-158.4,165.6,-158.4,165.6000061,-158.4
a169.2x-158.4,169.2,-158.4,169.1999969,-158.4
a172.8x-158.4,172.8,-158.4,172.8000031,-158.4
a176.4x-158.4,176.4,-158.4,176.3999939,-158.4
a-180x-154.8,-180,-154.8,-180,-154.8
a-176.4x-154.8,-176.4,-154.8,-176.3999939,-154.8
a-172.8x-154.8,-172.8,-154.8,-172.8000031,-154.8
a-169.2x-154.8,-169.2,-154.8,-169.1999969,-154.8
a-165.6x-154.8,-165.6,-154.8,-165.6000061,-154.8
a-162x-154.8,-162,-154.8,-162,-154.8
a-158.4x-154.8,-158.4,-154.8,-158.3999939,-154.8
a-154.8x-154.8,-154.8,-154.8,-154.8000031,-154.8
a-151.2x-154.8,-151.2,-154.8,-151.1999969,-154.8
a-147.6x-154.8,-147.6,-154.8,-147.6000061,-154.8
a-144x-154.8,-144,-154.8,-144,-154.8
a-140.4x-154.8,-140.4,-154.8,-140.3999939,-154.8
a-136.8x-154.8,-136.8,-154.8,-136.8000031,-154.8
a-133.2x-154.8,-133.2,-154.8,-133.1999969,-154.8
a-129.6x-154.8,-129.6,-154.8,-129.6000061,-154.8
a-126x-154.8,-126,-154.8,-126,-154.8
a-122.4x-154.8,-122.4,-154.8,-122.4000015,-154.8
a-118.8x-154.8,-118.8,-154.8,-118.8000031,-154.8
a-115.2x-154.8,-115.2,-154.8,-115.1999969,-154.8
a-111.6x-154.8,-111.6,-154.8,-111.5999985,-154.8
a-108x-154.8,-108,-154.8,-108,-154.8
a-104.4x-154.8,-104.4,-154.8,-104.4000015,-154.8
a-100.8x-154.8,-100.8,-154.8,-100.8000031,-154.8
a-97.2x-154.8,-97.2,-154.8,-97.1999969,-154.8
a-93.6x-154.8,-93.6,-154.8,-93.5999985,-154.8
a-90x-154.8,-90,-154.8,-90,-154.8
a-86.4x-154.8,-86.4,-154.8,-86.4000015,-154.8
a-82.8x-154.8,-82.8,-154.8,-82.8000031,-154.8
a-79.2x-154.8,-79.2,-154.8,-79.1999969,-154.8
a-75.6x-154.8,-75.6,-154.8,-75.5999985,-154.8
a-72x-154.8,-72,-154.8,-72,-154.8
a-68.4x-154.8,-68.4,-154.8,-68.4000015,-154.8
a-64.8x-154.8,-64.8,-154.8,-64.8000031,-154.8
a-61.2x-154.8,-61.2,-154.8,-61.2000008,-154.8
a-57.6x-154.8,-57.6,-154.8,-57.5999985,-154.8
a-54x-154.8,-54,-154.8,-54,-154.8
a-50.4x-154.8,-50.4,-154.8,-50.4000015,-154.8
a-46.8x-154.8,-46.8,-154.8,-46.7999992,-154.8
a-43.2x-154.8,-43.2,-154.8,-43.2000008,-154.8
a-39.6x-154.8,-39.6,-154.8,-39.5999985,-154.8
a-36x-154.8,-36,-154.8,-36,-154.8
a-32.4x-154.8,-32.4,-154.8,-32.4000015,-154.8
a-28.8x-154.8,-28.8,-154.8,-28.7999992,-154.8
a-25.2x-154.8,-25.2,-154.8,-25.2000008,-154.8
a-21.6x-154.8,-21.6,-154.8,-21.6000004,-154.8
a-18x-154.8,-18,-154.8,-18,-154.8
a-14.4x-154.8,-14.4,-154.8,-14.3999996,-154.8
a-10.8x-154.8,-10.8,-154.8,-10.8000002,-154.8
a-7.2x-154.8,-7.2,-154.8,-7.1999998,-154.8
a-3.6x-154.8,-3.6,-154.8,-3.5999999,-154.8
a0x-154.8,0,-154.8,0,-154.8
a3.6x-154.8,3.6,-154.8,3.5999999,-154.8
a7.2x-154.8,7.2,-154.8,7.1999998,-154.8
a10.8x-154.8,10.8,-154.8,10.8000002,-154.8
a14.4x-154.8,14.4,-154.8,14.3999996,-154.8
a18x-154.8,18,-154.8,18,-154.8
a21.6x-154.8,21.6,-154.8,21.6000004,-154.8
a25.2x-154.8,25.2,-154.8,25.2000008,-154.8
a28.8x-154.8,28.8,-154.8,28.7999992,-154.8
a32.4x-154.8,32.4,-154.8,32.4000015,-154.8
a36x-154.8,36,-154.8,36,-154.8
a39.6x-154.8,39.6,-154.8,39.5999985,-154.8
a43.2x-154.8,43.2,-154.8,43.2000008,-154.8
a46.8x-154.8,46.8,-154.8,46.7999992,-154.8
a50.4x-154.8,50.4,-154.8,50.4000015,-154.8
a54x-154.8,54,-154.8,54,-154.8
a57.6x-154.8,57.6,-154.8,57.5999985,-154.8
a61.2x-154.8,61.2,-154.8,61.2000008,-154.8
a64.8x-154.8,64.8,-154.8,64.8000031,-154.8
a68.4x-154.8,68.4,-154.8,68.4000015,-154.8
a72x-154.8,72,-154.8,72,-154.8
a75.6x-154.8,75.6,-154.8,75.5999985,-154.8
a79.2x-154.8,79.2,-154.8,79.1999969,-154.8
a82.8x-154.8,82.8,-154.8,82.8000031,-154.8
a86.4x-154.8,86.4,-154.8,86.4000015,-154.8
a90x-154.8,90,-154.8,90,-154.8
a93.6x-154.8,93.6,-154.8,93.5999985,-154.8
a97.2x-154.8,97.2,-154.8,97.1999969,-154.8
a100.8x-154.8,100.8,-154.8,100.8000031,-154.8
a104.4x-154.8,104.4,-154.8,104.4000015,-154.8
a108x-154.8,108,-154.8,108,-154.8
a111.6x-154.8,111.6,-154.8,111.5999985,-154.8
a115.2x-154.8,115.2,-154.8,115.1999969,-154.8
a118.8x-154.8,118.8,-154.8,118.8000031,-154.8
a122.4x-154.8,122.4,-154.8,122.4000015,-154.8
a126x-154.8,126,-154.8,126,-154.8
a129.6x-154.8,129.6,-154.8,129.6000061,-154.8
a133.2x-154.8,133.2,-154.8,133.1999969,-154.8
a136.8x-154.8,136.8,-154.8,136.8000031,-154.8
a140.4x-154.8,140.4,-154.8,140.3999939,-154.8
a144x-154.8,144,-154.8,144,-154.8
a147.6x-154.8,147.6,-154.8,147.6000061,-154.8
a151.2x-154.8,151.2,-154.8,151.1999969,-154.8
a154.8x-154.8,154.8,-154.8,154.8000031,-154.8
a158.4x-154.8,158.4,-154.8,158.3999939,-154.8
a162x-154.8,162,-154.8,162,-154.8
a165.6x-154.8,165.6,-154.8,165.6000061,-154.8
a169.2x-154.8,169.2,-154.8,169.1999969,-154.8
a172.8x-154.8,172.8,-154.8,172.8000031,-154.8
a176.4x-154.8,176.4,-154.8,176.3999939,-154.8
a-180x-151.2,-180,-151.2,-180,-151.2
a-176.4x-151.2,-176.4,-151.2,-176.3999939,-151.2
a-172.8x-151.2,-172.8,-151.2,-172.8000031,-151.2
a-169.2x-151.2,-169.2,-151.2,-169.1999969,-151.2
a-165.6x-151.2,-165.6,-151.2,-165.6000061,-151.2
a-162x-151.2,-162,-151.2,-162,-151.2
a-158.4x-151.2,-158.4,-151.2,-158.3999939,-151.2
a-154.8x-151.2,-154.8,-151.2,-154.8000031,-151.2
a-151.2x-151.2,-151.2,-151.2,-151.1999969,-151.2
a-147.6x-151.2,-147.6,-151.2,-147.6000061,-151.2
a-144x-151.2,-144,-151.2,-144,-151.2
a-140.4x-151.2,-140.4,-151.2,-140.3999939,-151.2
a-136.8x-151.2,-136.8,-151.2,-136.8000031,-151.2
a-133.2x-151.2,-133.2,-151.2,-133.1999969,-151.2
a-129.6x-151.2,-129.6,-151.2,-129.6000061,-151.2
a-126x-151.2,-126,-151.2,-126,-151.2
a-122.4x-151.2,-122.4,-151.2,-122.4000015,-151.2
a-118.8x-151.2,-118.8,-151.2,-118.8000031,-151.2
a-115.2x-151.2,-115.2,-151.2,-115.1999969,-151.2
a-111.6x-151.2,-111.6,-151.2,-111.5999985,-151.2
a-108x-151.2,-108,-151.2,-108,-151.2
a-104.4x-151.2,-104.4,-151.2,-104.4000015,-151.2
a-100.8x-151.2,-100.8,-151.2,-100.8000031,-151.2
a-97.2x-151.2,-97.2,-151.2,-97.1999969,-151.2
a-93.6x-151.2,-93.6,-151.2,-93.5999985,-151.2
a-90x-151.2,-90,-151.2,-90,-151.2
a-86.4x-151.2,-86.4,-151.2,-86.4000015,-151.2
a-82.8x-151.2,-82.8,-151.2,-82.8000031,-151.2
a-79.2x-151.2,-79.2,-151.2,-79.1999969,-151.2
a-75.6x-151.2,-75.6,-151.2,-75.5999985,-151.2
a-72x-151.2,-72,-151.2,-72,-151.2
a-68.4x-151.2,-68.4,-151.2,-68.4000015,-151.2
a-64.8x-151.2,-64.8,-151.2,-64.8000031,-151.2
a-61.2x-151.2,-61.2,-151.2,-61.2000008,-151.2
a-57.6x-151.2,-57.6,-151.2,-57.5999985,-151.2
a-54x-151.2,-54,-151.2,-54,-151.2
a-50.4x-151.2,-50.4,-151.2,-50.4000015,-151.2
a-46.8x-151.2,-46.8,-151.2,-46.7999992,-151.2
a-43.2x-151.2,-43.2,-151.2,-43.2000008,-151.2
a-39.6x-151.2,-39.6,-151.2,-39.5999985,-151.2
a-36x-151.2,-36,-151.2,-36,-151.2
a-32.4x-151.2,-32.4,-151.2,-32.4000015,-151.2
a-28.8x-151.2,-28.8,-151.2,-28.7999992,-151.2
a-25.2x-151.2,-25.2,-151.2,-25.2000008,-151.2
a-21.6x-151.2,-21.6,-151.2,-21.6000004,-151.2
a-18x-151.2,-18,-151.2,-18,-151.2
a-14.4x-151.2,-14.4,-151.2,-14.3999996,-151.2
a-10.8x-151.2,-10.8,-151.2,-10.8000002,-151.2
a-7.2x-151.2,-7.2,-151.2,-7.1999998,-151.2
a-3.6x-151.2,-3.6,-151.2,-3.5999999,-151.2
a0x-151.2,0,-151.2,0,-151.2
a3.6x-151.2,3.6,-151.2,3.5999999,-151.2
a7.2x-151.2,7.2,-151.2,7.1999998,-151.2
a10.8x-151.2,10.8,-151.2,10.8000002,-151.2
a14.4x-151.2,14.4,-151.2,14.3999996,-151.2
a18x-151.2,18,-151.2,18,-151.2
a21.6x-151.2,21.6,-151.2,21.6000004,-151.2
a25.2x-151.2,25.2,-151.2,25.2000008,-151.2
a28.8x-151.2,28.8,-151.2,28.7999992,-151.2
a32.4x-151.2,32.4,-151.2,32.4000015,-151.2
a36x-151.2,36,-151.2,36,-151.2
a39.6x-151.2,39.6,-151.2,39.5999985,-151.2
a43.2x-151.2,43.2,-151.2,43.2000008,-151.2
a46.8x-151.2,46.8,-151.2,46.7999992,-151.2
a50.4x-151.2,50.4,-151.2,50.4000015,-151.2
a54x-151.2,54,-151.2,54,-151.2
a57.6x-151.2,57.6,-151.2,57.5999985,-151.2
a61.2x-151.2,61.2,-151.2,61.2000008,-151.2
a64.8x-151.2,64.8,-151.2,64.8000031,-151.2
a68.4x-151.2,68.4,-151.2,68.4000015,-151.2
a72x-151.2,72,-151.2,72,-151.2
a75.6x-151.2,75.6,-151.2,75.5999985,-151.2
a79.2x-151.2,79.2,-151.2,79.1999969,-151.2
a82.8x-151.2,82.8,-151.2,82.8000031,-151.2
a86.4x-151.2,86.4,-151.2,86.4000015,-151.2
a90x-151.2,90,-151.2,90,-151.2
a93.6x-151.2,93.6,-151.2,93.5999985,-151.2
a97.2x-151.2,97.2,-151.2,97.1999969,-151.2
a100.8x-151.2,100.8,-151.2,100.8000031,-151.2
a104.4x-151.2,104.4,-151.2,104.4000015,-151.2
a108x-151.2,108,-151.2,108,-151.2
a111.6x-151.2,111.6,-151.2,111.5999985,-151.2
a115.2x-151.2,115.2,-151.2,115.1999969,-151.2
a118.8x-151.2,118.8,-151.2,118.8000031,-151.2
a122.4x-151.2,122.4,-151.2,122.4000015,-151.2
a126x-151.2,126,-151.2,126,-151.2
a129.6x-151.2,129.6,-151.2,129.6000061,-151.2
a133.2x-151.2,133.2,-151.2,133.1999969,-151.2
a136.8x-151.2,136.8,-151.2,136.8000031,-151.2
a140.4x-151.2,140.4,-151.2,140.3999939,-151.2
a144x-151.2,144,-151.2,144,-151.2
a147.6x-151.2,147.6,-151.2,147.6000061,-151.2
a151.2x-151.2,151.2,-151.2,151.1999969,-151.2
a154.8x-151.2,154.8,-151.2,154.8000031,-151.2
a158.4x-151.2,158.4,-151.2,158.3999939,-151.2
a162x-151.2,162,-151.2,162,-151.2
a165.6x-151.2,165.6,-151.2,165.6000061,-151.2
a169.2x-151.2,169.2,-151.2,169.1999969,-151.2
a172.8x-151.2,172.8,-151.2,172.8000031,-151.2
a176.4x-151.2,176.4,-151.2,176.3999939,-151.2
a-180x-147.6,-180,-147.6,-180,-147.6
a-176.4x-147.6,-176.4,-147.6,-176.3999939,-147.6
a-172.8x-147.6,-172.8,-147.6,-172.8000031,-147.6
a-169.2x-147.6,-169.2,-147.6,-169.1999969,-147.6
a-165.6x-147.6,-165.6,-147.6,-165.6000061,-147.6
a-162x-147.6,-162,-147.6,-162,-147.6
a-158.4x-147.6,-158.4,-147.6,-158.3999939,-147.6
a-154.8x-147.6,-154.8,-147.6,-154.8000031,-147.6
a-151.2x-147.6,-151.2,-147.6,-151.1999969,-147.6
a-147.6x-147.6,-147.6,-147.6,-147.6000061,-147.6
a-144x-147.6,-144,-147.6,-144,-147.6
a-140.4x-147.6,-140.4,-147.6,-140.3999939,-147.6
a-136.8x-147.6,-136.8,-147.6,-136.8000031,-147.6
a-133.2x-147.6,-133.2,-147.6,-133.1999969,-147.6
a-129.6x-147.6,-129.6,-147.6,-129.6000061,-147.6
a-126x-147.6,-126,-147.6,-126,-147.6
a-122.4x-147.6,-122.4,-147.6,-122.4000015,-147.6
a-118.8x-147.6,-118.8,-147.6,-118.8000031,-147.6
a-115.2x-147.6,-115.2,-147.6,-115.1999969,-147.6
a-111.6x-147.6,-111.6,-147.6,-111.5999985,-147.6
a-108x-147.6,-108,-147.6,-108,-147.6
a-104.4x-147.6,-104.4,-147.6,-104.4000015,-147.6
a-100.8x-147.6,-100.8,-147.6,-100.8000031,-147.6
a-97.2x-147.6,-97.2,-147.6,-97.1999969,-147.6
a-93.6x-147.6,-93.6,-147.6,-93.5999985,-147.6
a-90x-147.6,-90,-147.6,-90,-147.6
a-86.4x-147.6,-86.4,-147.6,-86.4000015,-147.6
a-82.8x-147.6,-82.8,-147.6,-82.8000031,-147.6
a-79.2x-147.6,-79.2,-147.6,-79.1999969,-147.6
a-75.6x-147.6,-75.6,-147.6,-75.5999985,-147.6
a-72x-147.6,-72,-147.6,-72,-147.6
a-68.4x-147.6,-68.4,-147.6,-68.4000015,-147.6
a-64.8x-147.6,-64.8,-147.6,-64.8000031,-147.6
a-61.2x-147.6,-61.2,-147.6,-61.2000008,-147.6
a-57.6x-147.6,-57.6,-147.6,-57.5999985,-147.6
a-54x-147.6,-54,-147.6,-54,-147.6
a-50.4x-147.6,-50.4,-147.6,-50.4000015,-147.6
a-46.8x-147.6,-46.8,-147.6,-46.7999992,-147.6
a-43.2x-147.6,-43.2,-147.6,-43.2000008,-147.6
a-39.6x-147.6,-39.6,-147.6,-39.5999985,-147.6
a-36x-147.6,-36,-147.6,-36,-147.6
a-32.4x-147.6,-32.4,-147.6,-32.4000015,-147.6
a-28.8x-147.6,-28.8,-147.6,-28.7999992,-147.6
a-25.2x-147.6,-25.2,-147.6,-25.2000008,-147.6
a-21.6x-147.6,-21.6,-147.6,-21.6000004,-147.6
a-18x-147.6,-18,-147.6,-18,-147.6
a-14.4x-147.6,-14.4,-147.6,-14.3999996,-147.6
a-10.8x-147.6,-10.8,-147.6,-10.8000002,-147.6
a-7.2x-147.6,-7.2,-147.6,-7.1999998,-147.6
a-3.6x-147.6,-3.6,-147.6,-3.5999999,-147.6
a0x-147.6,0,-147.6,0,-147.6
a3.6x-147.6,3.6,-147.6,3.5999999,-147.6
a7.2x-147.6,7.2,-147.6,7.1999998,-147.6
a10.8x-147.6,10.8,-147.6,10.8000002,-147.6
a14.4x-147.6,14.4,-147.6,14.3999996,-147.6
a18x-147.6,18,-147.6,18,-147.6
a21.6x-147.6,21.6,-147.6,21.6000004,-147.6
a25.2x-147.6,25.2,-147.6,25.2000008,-147.6
a28.8x-147.6,28.8,-147.6,28.7999992,-147.6
a32.4x-147.6,32.4,-147.6,32.4000015,-147.6
a36x-147.6,36,-147.6,36,-147.6
a39.6x-147.6,39.6,-147.6,39.5999985,-147.6
a43.2x-147.6,43.2,-147.6,43.2000008,-147.6
a46.8x-147.6,46.8,-147.6,46.7999992,-147.6
a50.4x-147.6,50.4,-147.6,50.4000015,-147.6
a54x-147.6,54,-147.6,54,-147.6
a57.6x-147.6,57.6,-147.6,57.5999985,-147.6
a61.2x-147.6,61.2,-147.6,61.2000008,-147.6
a64.8x-147.6,64.8,-147.6,64.8000031,-147.6
a68.4x-147.6,68.4,-147.6,68.4000015,-147.6
a72x-147.6,72,-147.6,72,-147.6
a75.6x-147.6,75.6,-147.6,75.5999985,-147.6
a79.2x-147.6,79.2,-147.6,79.1999969,-147.6
a82.8x-147.6,82.8,-147.6,82.8000031,-147.6
