index,x,y,dx,dy
a-154.8x129.6,-154.8,129.6,1.218305773,-2.223874476
a-151.2x129.6,-151.2,129.6,1.143307661,-2.335441801
a-147.6x129.6,-147.6,129.6,1.058560031,-2.446724114
a-144x129.6,-144,129.6,0.96214761,-2.55693554
a-140.4x129.6,-140.4,129.6,0.855686856,-2.66553729
a-136.8x129.6,-136.8,129.6,0.73703046,-2.770862659
a-133.2x129.6,-133.2,129.6,0.607670852,-2.871767089
a-129.6x129.6,-129.6,129.6,0.467634768,-2.967420509
a-126x129.6,-126,129.6,0.316149846,-3.056722117
a-122.4x129.6,-122.4,129.6,0.155322187,-3.136231889
a-118.8x129.6,-118.8,129.6,-0.016176054,-3.208069362
a-115.2x129.6,-115.2,129.6,-0.196157025,-3.270278869
a-111.6x129.6,-111.6,129.6,-0.384219263,-3.320017756
a-108x129.6,-108,129.6,-0.579985094,-3.360059417
a-104.4x129.6,-104.4,129.6,-0.780303025,-3.386563355
a-100.8x129.6,-100.8,129.6,-0.987704707,-3.39872979
a-97.2x129.6,-97.2,129.6,-1.196706807,-3.397083481
a-93.6x129.6,-93.6,129.6,-1.410719053,-3.384360026
a-90x129.6,-90,129.6,-1.621960201,-3.352046304
a-86.4x129.6,-86.4,129.6,-1.838108208,-3.30466753
a-82.8x129.6,-82.8,129.6,-2.047540874,-3.245145929
a-79.2x129.6,-79.2,129.6,-2.258595278,-3.1722027
a-75.6x129.6,-75.6,129.6,-2.46247693,-3.079279249
a-72x129.6,-72,129.6,-2.662806419,-2.973782546
a-68.4x129.6,-68.4,129.6,-2.855649534,-2.854139207
a-64.8x129.6,-64.8,129.6,-3.041160176,-2.720623027
a-61.2x129.6,-61.2,129.6,-3.217476372,-2.574210829
a-57.6x129.6,-57.6,129.6,-3.383863083,-2.413961295
a-54x129.6,-54,129.6,-3.538958742,-2.242096884
a-50.4x129.6,-50.4,129.6,-3.680538492,-2.056176355
a-46.8x129.6,-46.8,129.6,-3.808576134,-1.859155977
a-43.2x129.6,-43.2,129.6,-3.919422521,-1.648974308
a-39.6x129.6,-39.6,129.6,-4.014538612,-1.43774496
a-36x129.6,-36,129.6,-4.089800852,-1.210995172
a-32.4x129.6,-32.4,129.6,-4.146444767,-0.983716853
a-28.8x129.6,-28.8,129.6,-4.181824046,-0.750271354
a-25.2x129.6,-25.2,129.6,-4.195843971,-0.517594172
a-21.6x129.6,-21.6,129.6,-4.189370575,-0.287264383
a-18x129.6,-18,129.6,-4.160948729,-0.059963709
a-14.4x129.6,-14.4,129.6,-4.113228511,0.161734824
a-10.8x129.6,-10.8,129.6,-4.046557769,0.373749151
a-7.2x129.6,-7.2,129.6,-3.963219926,0.573945507
a-3.6x129.6,-3.6,129.6,-3.865002599,0.761339838
a0x129.6,0,129.6,-3.752907055,0.934033518
a3.6x129.6,3.6,129.6,-3.630494393,1.090725085
a7.2x129.6,7.2,129.6,-3.499901561,1.233541307
a10.8x129.6,10.8,129.6,-3.362264049,1.359899509
a14.4x129.6,14.4,129.6,-3.220137841,1.470315795
a18x129.6,18,129.6,-3.075767014,1.566910321
a21.6x129.6,21.6,129.6,-2.928930365,1.648845889
a25.2x129.6,25.2,129.6,-2.78232456,1.718854404
a28.8x129.6,28.8,129.6,-2.636688853,1.771087017
a32.4x129.6,32.4,129.6,-2.491624215,1.810693169
a36x129.6,36,129.6,-2.351024979,1.843356658
a39.6x129.6,39.6,129.6,-2.210814163,1.860092893
a43.2x129.6,43.2,129.6,-2.076278202,1.869131068
a46.8x129.6,46.8,129.6,-1.945606643,1.866786151
a50.4x129.6,50.4,129.6,-1.818144712,1.856927343
a54x129.6,54,129.6,-1.698132009,1.834897769
a57.6x129.6,57.6,129.6,-1.581224788,1.805345049
a61.2x129.6,61.2,129.6,-1.472472909,1.770639744
a64.8x129.6,64.8,129.6,-1.369339282,1.726771602
a68.4x129.6,68.4,129.6,-1.272735688,1.676427963
a72x129.6,72,129.6,-1.18637369,1.619426
a75.6x129.6,75.6,129.6,-1.105109885,1.558657222
a79.2x129.6,79.2,129.6,-1.033894261,1.491621137
a82.8x129.6,82.8,129.6,-0.971186079,1.421898234
a86.4x129.6,86.4,129.6,-0.916024091,1.349124184
a90x129.6,90,129.6,-0.872931452,1.275183535
a93.6x129.6,93.6,129.6,-0.834394143,1.200651636
a97.2x129.6,97.2,129.6,-0.80815052,1.126622422
a100.8x129.6,100.8,129.6,-0.788217208,1.055190563
a104.4x129.6,104.4,129.6,-0.776484866,0.982033517
a108x129.6,108,129.6,-0.772191439,0.916547629
a111.6x129.6,111.6,129.6,-0.772675407,0.852680142
a115.2x129.6,115.2,129.6,-0.781032874,0.79422773
a118.8x129.6,118.8,129.6,-0.790569592,0.737848456
a122.4x129.6,122.4,129.6,-0.808750792,0.687319578
a126x129.6,126,129.6,-0.826089661,0.641653756
a129.6x129.6,129.6,129.6,-0.848891969,0.599798494
a133.2x129.6,133.2,129.6,-0.871962767,0.562028023
a136.8x129.6,136.8,129.6,-0.898172867,0.531701302
a140.4x129.6,140.4,129.6,-0.923894528,0.505987983
a144x129.6,144,129.6,-0.950242121,0.484551723
a147.6x129.6,147.6,129.6,-0.976178109,0.468830281
a151.2x129.6,151.2,129.6,-1.00035535,0.456830697
a154.8x129.6,154.8,129.6,-1.024638866,0.449427404
a158.4x129.6,158.4,129.6,-1.04458448,0.444935181
a162x129.6,162,129.6,-1.064922467,0.44472884
a165.6x129.6,165.6,129.6,-1.078836395,0.448839371
a169.2x129.6,169.2,129.6,-1.09350062,0.454727766
a172.8x129.6,172.8,129.6,-1.100193895,0.461822995
a176.4x129.6,176.4,129.6,-1.107553355,0.472522191
a-180x133.2,-180,133.2,1.40001704,-1.510737148
a-176.4x133.2,-176.4,133.2,1.382870406,-1.59717425
a-172.8x133.2,-172.8,133.2,1.354799207,-1.68349296
a-169.2x133.2,-169.2,133.2,1.323951522,-1.776309786
a-165.6x133.2,-165.6,133.2,1.281722648,-1.872362528
a-162x133.2,-162,133.2,1.235255745,-1.970319464
a-158.4x133.2,-158.4,133.2,1.176996525,-2.069093234
a-154.8x133.2,-154.8,133.2,1.11324538,-2.168228534
a-151.2x133.2,-151.2,133.2,1.036975385,-2.268852394
a-147.6x133.2,-147.6,133.2,0.954140273,-2.369208593
a-144x133.2,-144,133.2,0.858389049,-2.46801545
a-140.4x133.2,-140.4,133.2,0.755322846,-2.56466984
a-136.8x133.2,-136.8,133.2,0.640249434,-2.65872142
a-133.2x133.2,-133.2,133.2,0.516257291,-2.747796102
a-129.6x133.2,-129.6,133.2,0.382030665,-2.832455445
a-126x133.2,-126,133.2,0.238399428,-2.909624202
a-122.4x133.2,-122.4,133.2,0.085529226,-2.982727621
a-118.8x133.2,-118.8,133.2,-0.075835408,-3.045654581
a-115.2x133.2,-115.2,133.2,-0.245807119,-3.098978833
a-111.6x133.2,-111.6,133.2,-0.421811975,-3.141449621
a-108x133.2,-108,133.2,-0.605413347,-3.174687677
a-104.4x133.2,-104.4,133.2,-0.793049063,-3.194748009
a-100.8x133.2,-100.8,133.2,-0.986353179,-3.20128901
a-97.2x133.2,-97.2,133.2,-1.180754335,-3.19914101
a-93.6x133.2,-93.6,133.2,-1.380430418,-3.183363482
a-90x133.2,-90,133.2,-1.577533143,-3.149868853
a-86.4x133.2,-86.4,133.2,-1.778032782,-3.10422058
a-82.8x133.2,-82.8,133.2,-1.972225846,-3.048850396
a-79.2x133.2,-79.2,133.2,-2.169034389,-2.970207349
a-75.6x133.2,-75.6,133.2,-2.35692413,-2.890160506
a-72x133.2,-72,133.2,-2.544162164,-2.790595122
a-68.4x133.2,-68.4,133.2,-2.72167084,-2.678268314
a-64.8x133.2,-64.8,133.2,-2.894171804,-2.551344259
a-61.2x133.2,-61.2,133.2,-3.057120229,-2.412815605
a-57.6x133.2,-57.6,133.2,-3.211123161,-2.262560482
a-54x133.2,-54,133.2,-3.353804394,-2.10023578
a-50.4x133.2,-50.4,133.2,-3.48445794,-1.928739015
a-46.8x133.2,-46.8,133.2,-3.601698211,-1.747037741
a-43.2x133.2,-43.2,133.2,-3.704460441,-1.559272095
a-39.6x133.2,-39.6,133.2,-3.791138478,-1.356972204
a-36x133.2,-36,133.2,-3.861500588,-1.152343597
a-32.4x133.2,-32.4,133.2,-3.913970037,-0.941762137
a-28.8x133.2,-28.8,133.2,-3.948317189,-0.73065139
a-25.2x133.2,-25.2,133.2,-3.963326763,-0.516218712
a-21.6x133.2,-21.6,133.2,-3.96077359,-0.303913802
a-18x133.2,-18,133.2,-3.938073458,-0.096441013
a-14.4x133.2,-14.4,133.2,-3.899484561,0.102809442
a-10.8x133.2,-10.8,133.2,-3.842715191,0.297286671
a-7.2x133.2,-7.2,133.2,-3.771443664,0.482243484
a-3.6x133.2,-3.6,133.2,-3.686411201,0.654027508
a0x133.2,0,133.2,-3.589648036,0.816698431
a3.6x133.2,3.6,133.2,-3.482402333,0.964972597
a7.2x133.2,7.2,133.2,-3.367068283,1.099473477
a10.8x133.2,10.8,133.2,-3.244859552,1.21960502
a14.4x133.2,14.4,133.2,-3.118042187,1.326167437
a18x133.2,18,133.2,-2.988235882,1.41864506
a21.6x133.2,21.6,133.2,-2.855729774,1.498054025
a25.2x133.2,25.2,133.2,-2.722749305,1.562631592
a28.8x133.2,28.8,133.2,-2.589788209,1.619861872
a32.4x133.2,32.4,133.2,-2.457353682,1.666020221
a36x133.2,36,133.2,-2.327015135,1.693614331
a39.6x133.2,39.6,133.2,-2.199393338,1.718265825
a43.2x133.2,43.2,133.2,-2.074672875,1.728157949
a46.8x133.2,46.8,133.2,-1.953551805,1.731925105
a50.4x133.2,50.4,133.2,-1.835671377,1.723391843
a54x133.2,54,133.2,-1.724038849,1.710158225
a57.6x133.2,57.6,133.2,-1.615617934,1.687348045
a61.2x133.2,61.2,133.2,-1.513935812,1.65576652
a64.8x133.2,64.8,133.2,-1.418763395,1.618202676
a68.4x133.2,68.4,133.2,-1.328026372,1.573973234
a72x133.2,72,133.2,-1.247293906,1.524107931
a75.6x133.2,75.6,133.2,-1.170622556,1.468840204
a79.2x133.2,79.2,133.2,-1.103578327,1.411685592
a82.8x133.2,82.8,133.2,-1.04371419,1.34918325
a86.4x133.2,86.4,133.2,-0.991054928,1.285321301
a90x133.2,90,133.2,-0.948439054,1.217702728
a93.6x133.2,93.6,133.2,-0.91012231,1.152462977
a97.2x133.2,97.2,133.2,-0.883030374,1.086021069
a100.8x133.2,100.8,133.2,-0.860944144,1.01958539
a104.4x133.2,104.4,133.2,-0.847053173,0.957927465
a108x133.2,108,133.2,-0.839174491,0.895048785
a111.6x133.2,111.6,133.2,-0.836138877,0.83680045
a115.2x133.2,115.2,133.2,-0.840075403,0.7805841
a118.8x133.2,118.8,133.2,-0.845955061,0.729227093
a122.4x133.2,122.4,133.2,-0.858942036,0.682413786
a126x133.2,126,133.2,-0.870807001,0.638836769
a129.6x133.2,129.6,133.2,-0.889785596,0.600472737
a133.2x133.2,133.2,133.2,-0.907014308,0.567662676
a136.8x133.2,136.8,133.2,-0.928432201,0.536469545
a140.4x133.2,140.4,133.2,-0.948958479,0.510817167
a144x133.2,144,133.2,-0.970601218,0.489496244
a147.6x133.2,147.6,133.2,-0.991801754,0.471568156
a151.2x133.2,151.2,133.2,-1.011739386,0.458558413
a154.8x133.2,154.8,133.2,-1.031651761,0.449250294
a158.4x133.2,158.4,133.2,-1.047821814,0.444694095
a162x133.2,162,133.2,-1.064880681,0.442813876
a165.6x133.2,165.6,133.2,-1.075837051,0.442075475
a169.2x133.2,169.2,133.2,-1.088161865,0.444503863
a172.8x133.2,172.8,133.2,-1.092841414,0.450093559
a176.4x133.2,176.4,133.2,-1.098723111,0.455173253
a-180x136.8,-180,136.8,1.319156457,-1.506860827
a-176.4x136.8,-176.4,136.8,1.29817653,-1.585109647
a-172.8x136.8,-172.8,136.8,1.267356395,-1.669249571
a-169.2x136.8,-169.2,136.8,1.234101363,-1.753309642
a-165.6x136.8,-165.6,136.8,1.189033781,-1.839692233
a-162x136.8,-162,136.8,1.141479795,-1.928068738
a-158.4x136.8,-158.4,136.8,1.081498115,-2.01833184
a-154.8x136.8,-154.8,136.8,1.017740204,-2.110660087
a-151.2x136.8,-151.2,136.8,0.940830344,-2.202374171
a-147.6x136.8,-147.6,136.8,0.860022384,-2.293305358
a-144x136.8,-144,136.8,0.765177524,-2.382712349
a-140.4x136.8,-140.4,136.8,0.666098798,-2.470587079
a-136.8x136.8,-136.8,136.8,0.553730426,-2.554825711
a-133.2x136.8,-133.2,136.8,0.435715026,-2.634971189
a-129.6x136.8,-129.6,136.8,0.306338842,-2.710052447
a-126x136.8,-126,136.8,0.170472706,-2.780130293
a-122.4x136.8,-122.4,136.8,0.024410954,-2.841304348
a-118.8x136.8,-118.8,136.8,-0.126828113,-2.895455711
a-115.2x136.8,-115.2,136.8,-0.288018543,-2.941469985
a-111.6x136.8,-111.6,136.8,-0.452917911,-2.980113004
a-108x136.8,-108,136.8,-0.62548618,-3.004473518
a-104.4x136.8,-104.4,136.8,-0.800971441,-3.020511725
a-100.8x136.8,-100.8,136.8,-0.982083386,-3.02809737
a-97.2x136.8,-97.2,136.8,-1.163455776,-3.018607846
a-93.6x136.8,-93.6,136.8,-1.34996578,-2.994923561
a-90x136.8,-90,136.8,-1.532939414,-2.967920367
a-86.4x136.8,-86.4,136.8,-1.719976434,-2.925537566
a-82.8x136.8,-82.8,136.8,-1.90057455,-2.863739991
a-79.2x136.8,-79.2,136.8,-2.083828866,-2.801036405
a-75.6x136.8,-75.6,136.8,-2.258345353,-2.713941423
a-72x136.8,-72,136.8,-2.432465026,-2.619960898
a-68.4x136.8,-68.4,136.8,-2.596791648,-2.513064074
a-64.8x136.8,-64.8,136.8,-2.757412567,-2.396237863
a-61.2x136.8,-61.2,136.8,-2.907764924,-2.267107825
a-57.6x136.8,-57.6,136.8,-3.050756621,-2.126894463
a-54x136.8,-54,136.8,-3.18219499,-1.976003214
a-50.4x136.8,-50.4,136.8,-3.303622597,-1.816201718
a-46.8x136.8,-46.8,136.8,-3.411523741,-1.645883207
a-43.2x136.8,-43.2,136.8,-3.506660149,-1.467706517
a-39.6x136.8,-39.6,136.8,-3.587239373,-1.286210787
a-36x136.8,-36,136.8,-3.65291258,-1.098335664
a-32.4x136.8,-32.4,136.8,-3.70194335,-0.906016619
a-28.8x136.8,-28.8,136.8,-3.735814254,-0.709153089
a-25.2x136.8,-25.2,136.8,-3.751462819,-0.516085316
a-21.6x136.8,-21.6,136.8,-3.751966667,-0.322507481
a-18x136.8,-18,136.8,-3.734974532,-0.13138267
a-14.4x136.8,-14.4,136.8,-3.702754617,0.056051996
a-10.8x136.8,-10.8,136.8,-3.655187093,0.233927984
a-7.2x136.8,-7.2,136.8,-3.594403695,0.403007839
a-3.6x136.8,-3.6,136.8,-3.521097399,0.566480595
a0x136.8,0,136.8,-3.43650374,0.713448914
a3.6x136.8,3.6,136.8,-3.34285873,0.852125594
a7.2x136.8,7.2,136.8,-3.241277484,0.976643797
a10.8x136.8,10.8,136.8,-3.133050755,1.091041373
a14.4x136.8,14.4,136.8,-3.019797636,1.192920401
a18x136.8,18,136.8,-2.90299939,1.282846892
a21.6x136.8,21.6,136.8,-2.783628114,1.36078746
a25.2x136.8,25.2,136.8,-2.662803489,1.429430895
a28.8x136.8,28.8,136.8,-2.541897795,1.482058596
a32.4x136.8,32.4,136.8,-2.420461547,1.522415038
a36x136.8,36,136.8,-2.302208941,1.561502329
a39.6x136.8,39.6,136.8,-2.183745099,1.581214466
a43.2x136.8,43.2,136.8,-2.068995693,1.597671147
a46.8x136.8,46.8,136.8,-1.95719032,1.601126326
a50.4x136.8,50.4,136.8,-1.847939996,1.600053417
a54x136.8,54,136.8,-1.744675135,1.5869616
a57.6x136.8,57.6,136.8,-1.643827861,1.568413238
a61.2x136.8,61.2,136.8,-1.549855077,1.543321758
a64.8x136.8,64.8,136.8,-1.459861811,1.511427874
a68.4x136.8,68.4,136.8,-1.375830072,1.47441606
a72x136.8,72,136.8,-1.300030224,1.432645812
a75.6x136.8,75.6,136.8,-1.227630719,1.386353948
a79.2x136.8,79.2,136.8,-1.164654773,1.332935383
a82.8x136.8,82.8,136.8,-1.107499257,1.279379127
a86.4x136.8,86.4,136.8,-1.057066313,1.221645829
a90x136.8,90,136.8,-1.015207562,1.165149865
a93.6x136.8,93.6,136.8,-0.97741659,1.104004178
a97.2x136.8,97.2,136.8,-0.949914634,1.044246796
a100.8x136.8,100.8,136.8,-0.92609742,0.986746634
a104.4x136.8,104.4,136.8,-0.910523671,0.928056189
a108x136.8,108,136.8,-0.899893019,0.873394734
a111.6x136.8,111.6,136.8,-0.894185556,0.819906044
a115.2x136.8,115.2,136.8,-0.894208777,0.770088128
a118.8x136.8,118.8,136.8,-0.895945125,0.723526466
a122.4x136.8,122.4,136.8,-0.905077027,0.679294268
a126x136.8,126,136.8,-0.913491552,0.639333446
a129.6x136.8,129.6,136.8,-0.927596869,0.602420044
a133.2x136.8,133.2,136.8,-0.940805463,0.567603211
a136.8x136.8,136.8,136.8,-0.957780295,0.539750597
a140.4x136.8,140.4,136.8,-0.973780074,0.514497712
a144x136.8,144,136.8,-0.991196633,0.493372544
a147.6x136.8,147.6,136.8,-1.008226032,0.476348619
a151.2x136.8,151.2,136.8,-1.023998589,0.461912113
a154.8x136.8,154.8,136.8,-1.040474114,0.45137674
a158.4x136.8,158.4,136.8,-1.05326287,0.442749215
a162x136.8,162,136.8,-1.067414086,0.43726288
a165.6x136.8,165.6,136.8,-1.075621757,0.436194354
a169.2x136.8,169.2,136.8,-1.08581807,0.436614546
a172.8x136.8,172.8,136.8,-1.08879917,0.437282621
a176.4x136.8,176.4,136.8,-1.093108541,0.441873564
a-180x140.4,-180,140.4,1.244505669,-1.502694219
a-176.4x140.4,-176.4,140.4,1.220309795,-1.576817081
a-172.8x140.4,-172.8,140.4,1.186978723,-1.651417767
a-169.2x140.4,-169.2,140.4,1.151486582,-1.72991632
a-165.6x140.4,-165.6,140.4,1.104285718,-1.810694866
a-162x140.4,-162,140.4,1.056277075,-1.893294575
a-158.4x140.4,-158.4,140.4,0.994162979,-1.976143989
a-154.8x140.4,-154.8,140.4,0.931201151,-2.057741216
a-151.2x140.4,-151.2,140.4,0.854373376,-2.140601382
a-147.6x140.4,-147.6,140.4,0.775279484,-2.2229531
a-144x140.4,-144,140.4,0.68149766,-2.302735451
a-140.4x140.4,-140.4,140.4,0.586758698,-2.380324754
a-136.8x140.4,-136.8,140.4,0.476563164,-2.455054882
a-133.2x140.4,-133.2,140.4,0.364774676,-2.525999673
a-129.6x140.4,-129.6,140.4,0.239450431,-2.592059839
a-126x140.4,-126,140.4,0.111188498,-2.652203033
a-122.4x140.4,-122.4,140.4,-0.028443541,-2.706389546
a-118.8x140.4,-118.8,140.4,-0.171080422,-2.754469232
a-115.2x140.4,-115.2,140.4,-0.323502468,-2.793952633
a-111.6x140.4,-111.6,140.4,-0.478667169,-2.822607825
a-108x140.4,-108,140.4,-0.640863566,-2.846442653
a-104.4x140.4,-104.4,140.4,-0.805547712,-2.858308781
a-100.8x140.4,-100.8,140.4,-0.975012066,-2.857079294
a-97.2x140.4,-97.2,140.4,-1.144697707,-2.84846864
a-93.6x140.4,-93.6,140.4,-1.319031731,-2.83206801
a-90x140.4,-90,140.4,-1.489702102,-2.796818774
a-86.4x140.4,-86.4,140.4,-1.664095376,-2.750699877
a-82.8x140.4,-82.8,140.4,-1.832416394,-2.69948405
a-79.2x140.4,-79.2,140.4,-2.00337585,-2.629625082
a-75.6x140.4,-75.6,140.4,-2.165115498,-2.553710932
a-72x140.4,-72,140.4,-2.328131887,-2.464322342
a-68.4x140.4,-68.4,140.4,-2.480045863,-2.364354565
a-64.8x140.4,-64.8,140.4,-2.630062071,-2.253510316
a-61.2x140.4,-61.2,140.4,-2.768781553,-2.132221013
a-57.6x140.4,-57.6,140.4,-2.902258178,-2.001515318
a-54x140.4,-54,140.4,-3.02356715,-1.861503047
a-50.4x140.4,-50.4,140.4,-3.136321552,-1.711446929
a-46.8x140.4,-46.8,140.4,-3.236207978,-1.556050911
a-43.2x140.4,-43.2,140.4,-3.325224034,-1.392711677
a-39.6x140.4,-39.6,140.4,-3.399830141,-1.222608781
a-36x140.4,-36,140.4,-3.461736843,-1.047068361
a-32.4x140.4,-32.4,140.4,-3.508232643,-0.870381901
a-28.8x140.4,-28.8,140.4,-3.541253913,-0.693555364
a-25.2x140.4,-25.2,140.4,-3.558283122,-0.512658648
a-21.6x140.4,-21.6,140.4,-3.561069287,-0.335283927
a-18x140.4,-18,140.4,-3.549012995,-0.161372671
a-14.4x140.4,-14.4,140.4,-3.522623634,0.005817878
a-10.8x140.4,-10.8,140.4,-3.483144582,0.17147929
a-7.2x140.4,-7.2,140.4,-3.430904504,0.330387197
a-3.6x140.4,-3.6,140.4,-3.368051436,0.475017452
a0x140.4,0,140.4,-3.294393259,0.618518667
a3.6x140.4,3.6,140.4,-3.212235453,0.747143157
a7.2x140.4,7.2,140.4,-3.122328222,0.869206924
a10.8x140.4,10.8,140.4,-3.026674829,0.97650528
a14.4x140.4,14.4,140.4,-2.925128074,1.07312102
a18x140.4,18,140.4,-2.820631053,1.158770493
a21.6x140.4,21.6,140.4,-2.712773501,1.23355479
a25.2x140.4,25.2,140.4,-2.603247353,1.295547754
a28.8x140.4,28.8,140.4,-2.493520867,1.351915669
a32.4x140.4,32.4,140.4,-2.382818311,1.400014677
a36x140.4,36,140.4,-2.273818321,1.428201598
a39.6x140.4,39.6,140.4,-2.165745753,1.458177825
a43.2x140.4,43.2,140.4,-2.05988785,1.472464331
a46.8x140.4,46.8,140.4,-1.95672328,1.483080892
a50.4x140.4,50.4,140.4,-1.855804134,1.481418998
a54x140.4,54,140.4,-1.760028544,1.476557824
a57.6x140.4,57.6,140.4,-1.666491272,1.462396491
a61.2x140.4,61.2,140.4,-1.578764418,1.441840955
a64.8x140.4,64.8,140.4,-1.495581926,1.415509764
a68.4x140.4,68.4,140.4,-1.416858771,1.382656778
a72x140.4,72,140.4,-1.345663534,1.344259246
a75.6x140.4,75.6,140.4,-1.277584884,1.301935674
a79.2x140.4,79.2,140.4,-1.21827692,1.259611723
a82.8x140.4,82.8,140.4,-1.163391826,1.210274028
a86.4x140.4,86.4,140.4,-1.115150769,1.16128198
a90x140.4,90,140.4,-1.074320424,1.107197132
a93.6x140.4,93.6,140.4,-1.037153597,1.056304869
a97.2x140.4,97.2,140.4,-1.009772621,1.002972272
a100.8x140.4,100.8,140.4,-0.98481702,0.948788535
a104.4x140.4,104.4,140.4,-0.967883654,0.896929371
a108x140.4,108,140.4,-0.954880089,0.846094574
a111.6x140.4,111.6,140.4,-0.946978988,0.797508198
a115.2x140.4,115.2,140.4,-0.944004986,0.750209439
a118.8x140.4,118.8,140.4,-0.943075153,0.705718163
a122.4x140.4,122.4,140.4,-0.948078534,0.665212849
a126x140.4,126,140.4,-0.952380188,0.627350125
a129.6x140.4,129.6,140.4,-0.963455045,0.592868029
a133.2x140.4,133.2,140.4,-0.972406183,0.563490834
a136.8x140.4,136.8,140.4,-0.985919588,0.534474954
a140.4x140.4,140.4,140.4,-0.998032841,0.510120987
a144x140.4,144,140.4,-1.011843249,0.487978016
a147.6x140.4,147.6,140.4,-1.025108406,0.469531448
a151.2x140.4,151.2,140.4,-1.037762497,0.454906408
a154.8x140.4,154.8,140.4,-1.050854714,0.442611457
a158.4x140.4,158.4,140.4,-1.06044926,0.4349127
a162x140.4,162,140.4,-1.072092546,0.429623579
a165.6x140.4,165.6,140.4,-1.077956084,0.423886139
a169.2x140.4,169.2,140.4,-1.086202234,0.420847883
a172.8x140.4,172.8,140.4,-1.087325763,0.421639841
a176.4x140.4,176.4,140.4,-1.090393835,0.420929061
a-180x144,-180,144,1.175535673,-1.494992766
a-176.4x144,-176.4,144,1.148300249,-1.561811439
a-172.8x144,-172.8,144,1.113156193,-1.631719803
a-169.2x144,-169.2,144,1.075647894,-1.70285808
a-165.6x144,-165.6,144,1.027160861,-1.775809847
a-162x144,-162,144,0.978135749,-1.849621101
a-158.4x144,-158.4,144,0.915181296,-1.923940277
a-154.8x144,-154.8,144,0.853292392,-1.999754862
a-151.2x144,-151.2,144,0.776110309,-2.074888564
a-147.6x144,-147.6,144,0.698851052,-2.148580454
a-144x144,-144,144,0.607446971,-2.221171097
a-140.4x144,-140.4,144,0.515318919,-2.291330299
a-136.8x144,-136.8,144,0.40854952,-2.357846217
a-133.2x144,-133.2,144,0.301691616,-2.421440049
a-129.6x144,-129.6,144,0.180989282,-2.479885728
a-126x144,-126,144,0.059396433,-2.533072876
a-122.4x144,-122.4,144,-0.073871801,-2.581416831
a-118.8x144,-118.8,144,-0.209121432,-2.621856572
a-115.2x144,-115.2,144,-0.353200847,-2.655255125
a-111.6x144,-111.6,144,-0.499209875,-2.681502069
a-108x144,-108,144,-0.652007721,-2.697285393
a-104.4x144,-104.4,144,-0.806661362,-2.704306133
a-100.8x144,-100.8,144,-0.966017089,-2.703597589
a-97.2x144,-97.2,144,-1.124789697,-2.692736654
a-93.6x144,-93.6,144,-1.288156492,-2.670006429
a-90x144,-90,144,-1.447102356,-2.638015542
a-86.4x144,-86.4,144,-1.610674143,-2.596627212
a-82.8x144,-82.8,144,-1.767407887,-2.543587297
a-79.2x144,-79.2,144,-1.927201171,-2.478336441
a-75.6x144,-75.6,144,-2.077539194,-2.406728349
a-72x144,-72,144,-2.230245534,-2.322564097
a-68.4x144,-68.4,144,-2.370917396,-2.228292754
a-64.8x144,-64.8,144,-2.51113772,-2.123265814
a-61.2x144,-61.2,144,-2.639658259,-2.009996948
a-57.6x144,-57.6,144,-2.763898441,-1.886808554
a-54x144,-54,144,-2.876430957,-1.755143786
a-50.4x144,-50.4,144,-2.982010588,-1.618488732
a-46.8x144,-46.8,144,-3.074546413,-1.472770585
a-43.2x144,-43.2,144,-3.157966093,-1.321443422
a-39.6x144,-39.6,144,-3.227758777,-1.165179878
a-36x144,-36,144,-3.286447804,-1.006156999
a-32.4x144,-32.4,144,-3.330958194,-0.842573306
a-28.8x144,-28.8,144,-3.363069368,-0.676246322
a-25.2x144,-25.2,144,-3.381092035,-0.513027954
a-21.6x144,-21.6,144,-3.386239778,-0.348693467
a-18x144,-18,144,-3.378171664,-0.187017988
a-14.4x144,-14.4,144,-3.356628084,-0.025963512
a-10.8x144,-10.8,144,-3.324129163,0.123327146
a-7.2x144,-7.2,144,-3.279893897,0.267383741
a-3.6x144,-3.6,144,-3.225471229,0.409731627
a0x144,0,144,-3.161366335,0.535713272
a3.6x144,3.6,144,-3.089373889,0.658378126
a7.2x144,7.2,144,-3.010444253,0.766629326
a10.8x144,10.8,144,-2.925084944,0.86954192
a14.4x144,14.4,144,-2.834960543,0.962067691
a18x144,18,144,-2.740689843,1.045027022
a21.6x144,21.6,144,-2.64388146,1.118138262
a25.2x144,25.2,144,-2.544694012,1.183412195
a28.8x144,28.8,144,-2.444994715,1.234692248
a32.4x144,32.4,144,-2.344093737,1.275156891
a36x144,36,144,-2.244671424,1.316482435
a39.6x144,39.6,144,-2.145146654,1.339003843
a43.2x144,43.2,144,-2.047964178,1.359810251
a46.8x144,46.8,144,-1.952944172,1.368345996
a50.4x144,50.4,144,-1.859508356,1.373511063
