OBJECTID,index,x,y,newX,newY
187,a129.6x-176.4,129.599999999999990,-176.400000000000010,129.6000061,-176.399999999999980
188,a133.2x-176.4,133.199999999999990,-176.400000000000010,133.1999969,-176.399999999999980
189,a136.8x-176.4,136.800000000000010,-176.400000000000010,136.8000031,-176.399999999999980
190,a140.4x-176.4,140.400000000000010,-176.400000000000010,140.3999939,-176.399999999999980
191,a144x-176.4,144.000000000000000,-176.400000000000010,144.0000000,-176.399999999999980
192,a147.6x-176.4,147.599999999999990,-176.400000000000010,147.6000061,-176.399999999999980
193,a151.2x-176.4,151.199999999999990,-176.400000000000010,151.1999969,-176.399999999999980
194,a154.8x-176.4,154.800000000000010,-176.400000000000010,154.8000031,-176.399999999999980
195,a158.4x-176.4,158.400000000000010,-176.400000000000010,158.3999939,-176.399999999999980
196,a162x-176.4,162.000000000000000,-176.400000000000010,162.0000000,-176.399999999999980
197,a165.6x-176.4,165.599999999999990,-176.400000000000010,165.6000061,-176.399999999999980
198,a169.2x-176.4,169.199999999999990,-176.400000000000010,169.1999969,-176.399999999999980
199,a172.8x-176.4,172.800000000000010,-176.400000000000010,172.8000031,-176.399999999999980
200,a176.4x-176.4,176.400000000000010,-176.400000000000010,176.3999939,-176.399999999999980
201,a-180x-172.8,-180.000000000000000,-172.800000000000010,-180.0000000,-172.800000000000040
202,a-176.4x-172.8,-176.400000000000010,-172.800000000000010,-176.3999939,-172.800000000000040
203,a-172.8x-172.8,-172.800000000000010,-172.800000000000010,-172.8000031,-172.800000000000040
204,a-169.2x-172.8,-169.199999999999990,-172.800000000000010,-169.1999969,-172.800000000000040
205,a-165.6x-172.8,-165.599999999999990,-172.800000000000010,-165.6000061,-172.800000000000040
206,a-162x-172.8,-162.000000000000000,-172.800000000000010,-162.0000000,-172.800000000000040
207,a-158.4x-172.8,-158.400000000000010,-172.800000000000010,-158.3999939,-172.800000000000040
208,a-154.8x-172.8,-154.800000000000010,-172.800000000000010,-154.8000031,-172.800000000000040
209,a-151.2x-172.8,-151.199999999999990,-172.800000000000010,-151.1999969,-172.800000000000040
210,a-147.6x-172.8,-147.599999999999990,-172.800000000000010,-147.6000061,-172.800000000000040
211,a-144x-172.8,-144.000000000000000,-172.800000000000010,-144.0000000,-172.800000000000040
212,a-140.4x-172.8,-140.400000000000010,-172.800000000000010,-140.3999939,-172.800000000000040
213,a-136.8x-172.8,-136.800000000000010,-172.800000000000010,-136.8000031,-172.800000000000040
214,a-133.2x-172.8,-133.199999999999990,-172.800000000000010,-133.1999969,-172.800000000000040
215,a-129.6x-172.8,-129.599999999999990,-172.800000000000010,-129.6000061,-172.800000000000040
216,a-126x-172.8,-126.000000000000000,-172.800000000000010,-126.0000000,-172.800000000000040
217,a-122.4x-172.8,-122.400000000000010,-172.800000000000010,-122.4000015,-172.800000000000040
218,a-118.8x-172.8,-118.800000000000000,-172.800000000000010,-118.8000031,-172.800000000000040
219,a-115.2x-172.8,-115.200000000000000,-172.800000000000010,-115.1999969,-172.800000000000040
220,a-111.6x-172.8,-111.599999999999990,-172.800000000000010,-111.5999985,-172.800000000000040
221,a-108x-172.8,-108.000000000000000,-172.800000000000010,-108.0000000,-172.800000000000040
222,a-104.4x-172.8,-104.400000000000010,-172.800000000000010,-104.4000015,-172.800000000000040
223,a-100.8x-172.8,-100.800000000000000,-172.800000000000010,-100.8000031,-172.800000000000040
224,a-97.2x-172.8,-97.200000000000003,-172.800000000000010,-97.1999969,-172.800000000000040
225,a-93.6x-172.8,-93.599999999999994,-172.800000000000010,-93.5999985,-172.800000000000040
226,a-90x-172.8,-90.000000000000000,-172.800000000000010,-90.0000000,-172.800000000000040
227,a-86.4x-172.8,-86.400000000000006,-172.800000000000010,-86.4000015,-172.800000000000040
228,a-82.8x-172.8,-82.799999999999997,-172.800000000000010,-82.8000031,-172.800000000000040
229,a-79.2x-172.8,-79.200000000000003,-172.800000000000010,-79.1999969,-172.800000000000040
230,a-75.6x-172.8,-75.599999999999994,-172.800000000000010,-75.5999985,-172.800000000000040
231,a-72x-172.8,-72.000000000000000,-172.800000000000010,-72.0000000,-172.800000000000040
232,a-68.4x-172.8,-68.400000000000006,-172.800000000000010,-68.4000015,-172.800000000000040
233,a-64.8x-172.8,-64.799999999999997,-172.800000000000010,-64.8000031,-172.800000000000040
234,a-61.2x-172.8,-61.200000000000003,-172.800000000000010,-61.2000008,-172.800000000000040
235,a-57.6x-172.8,-57.600000000000001,-172.800000000000010,-57.5999985,-172.800000000000040
236,a-54x-172.8,-54.000000000000000,-172.800000000000010,-54.0000000,-172.800000000000040
237,a-50.4x-172.8,-50.399999999999999,-172.800000000000010,-50.4000015,-172.800000000000040
238,a-46.8x-172.8,-46.799999999999997,-172.800000000000010,-46.7999992,-172.800000000000040
239,a-43.2x-172.8,-43.200000000000003,-172.800000000000010,-43.2000008,-172.800000000000040
240,a-39.6x-172.8,-39.600000000000001,-172.800000000000010,-39.5999985,-172.800000000000040
241,a-36x-172.8,-36.000000000000000,-172.800000000000010,-36.0000000,-172.800000000000040
242,a-32.4x-172.8,-32.399999999999999,-172.800000000000010,-32.4000015,-172.800000000000040
243,a-28.8x-172.8,-28.800000000000001,-172.800000000000010,-28.7999992,-172.800000000000040
244,a-25.2x-172.8,-25.199999999999999,-172.800000000000010,-25.2000008,-172.800000000000040
245,a-21.6x-172.8,-21.600000000000001,-172.800000000000010,-21.6000004,-172.800000000000040
246,a-18x-172.8,-18.000000000000000,-172.800000000000010,-18.0000000,-172.800000000000040
247,a-14.4x-172.8,-14.400000000000000,-172.800000000000010,-14.3999996,-172.800000000000040
248,a-10.8x-172.8,-10.800000000000001,-172.800000000000010,-10.8000002,-172.800000000000040
249,a-7.2x-172.8,-7.200000000000000,-172.800000000000010,-7.1999998,-172.800000000000040
250,a-3.6x-172.8,-3.600000000000000,-172.800000000000010,-3.5999999,-172.800000000000040
251,a0x-172.8,0.000000000000000,-172.800000000000010,0.0000000,-172.800000000000040
252,a3.6x-172.8,3.600000000000000,-172.800000000000010,3.5999999,-172.800000000000040
253,a7.2x-172.8,7.200000000000000,-172.800000000000010,7.1999998,-172.800000000000040
254,a10.8x-172.8,10.800000000000001,-172.800000000000010,10.8000002,-172.800000000000040
255,a14.4x-172.8,14.400000000000000,-172.800000000000010,14.3999996,-172.800000000000040
256,a18x-172.8,18.000000000000000,-172.800000000000010,18.0000000,-172.800000000000040
257,a21.6x-172.8,21.600000000000001,-172.800000000000010,21.6000004,-172.800000000000040
258,a25.2x-172.8,25.199999999999999,-172.800000000000010,25.2000008,-172.800000000000040
259,a28.8x-172.8,28.800000000000001,-172.800000000000010,28.7999992,-172.800000000000040
260,a32.4x-172.8,32.399999999999999,-172.800000000000010,32.4000015,-172.800000000000040
261,a36x-172.8,36.000000000000000,-172.800000000000010,36.0000000,-172.800000000000040
262,a39.6x-172.8,39.600000000000001,-172.800000000000010,39.5999985,-172.800000000000040
263,a43.2x-172.8,43.200000000000003,-172.800000000000010,43.2000008,-172.800000000000040
264,a46.8x-172.8,46.799999999999997,-172.800000000000010,46.7999992,-172.800000000000040
265,a50.4x-172.8,50.399999999999999,-172.800000000000010,50.4000015,-172.800000000000040
266,a54x-172.8,54.000000000000000,-172.800000000000010,54.0000000,-172.800000000000040
267,a57.6x-172.8,57.600000000000001,-172.800000000000010,57.5999985,-172.800000000000040
268,a61.2x-172.8,61.200000000000003,-172.800000000000010,61.2000008,-172.800000000000040
269,a64.8x-172.8,64.799999999999997,-172.800000000000010,64.8000031,-172.800000000000040
270,a68.4x-172.8,68.400000000000006,-172.800000000000010,68.4000015,-172.800000000000040
271,a72x-172.8,72.000000000000000,-172.800000000000010,72.0000000,-172.800000000000040
272,a75.6x-172.8,75.599999999999994,-172.800000000000010,75.5999985,-172.800000000000040
273,a79.2x-172.8,79.200000000000003,-172.800000000000010,79.1999969,-172.800000000000040
274,a82.8x-172.8,82.799999999999997,-172.800000000000010,82.8000031,-172.800000000000040
275,a86.4x-172.8,86.400000000000006,-172.800000000000010,86.4000015,-172.800000000000040
276,a90x-172.8,90.000000000000000,-172.800000000000010,90.0000000,-172.800000000000040
277,a93.6x-172.8,93.599999999999994,-172.800000000000010,93.5999985,-172.800000000000040
278,a97.2x-172.8,97.200000000000003,-172.800000000000010,97.1999969,-172.800000000000040
279,a100.8x-172.8,100.800000000000000,-172.800000000000010,100.8000031,-172.800000000000040
280,a104.4x-172.8,104.400000000000010,-172.800000000000010,104.4000015,-172.800000000000040
281,a108x-172.8,108.000000000000000,-172.800000000000010,108.0000000,-172.800000000000040
282,a111.6x-172.8,111.599999999999990,-172.800000000000010,111.5999985,-172.800000000000040
283,a115.2x-172.8,115.200000000000000,-172.800000000000010,115.1999969,-172.800000000000040
284,a118.8x-172.8,118.800000000000000,-172.800000000000010,118.8000031,-172.800000000000040
285,a122.4x-172.8,122.400000000000010,-172.800000000000010,122.4000015,-172.800000000000040
286,a126x-172.8,126.000000000000000,-172.800000000000010,126.0000000,-172.800000000000040
287,a129.6x-172.8,129.599999999999990,-172.800000000000010,129.6000061,-172.800000000000040
288,a133.2x-172.8,133.199999999999990,-172.800000000000010,133.1999969,-172.800000000000040
289,a136.8x-172.8,136.800000000000010,-172.800000000000010,136.8000031,-172.800000000000040
290,a140.4x-172.8,140.400000000000010,-172.800000000000010,140.3999939,-172.800000000000040
291,a144x-172.8,144.000000000000000,-172.800000000000010,144.0000000,-172.800000000000040
292,a147.6x-172.8,147.599999999999990,-172.800000000000010,147.6000061,-172.800000000000040
293,a151.2x-172.8,151.199999999999990,-172.800000000000010,151.1999969,-172.800000000000040
294,a154.8x-172.8,154.800000000000010,-172.800000000000010,154.8000031,-172.800000000000040
295,a158.4x-172.8,158.400000000000010,-172.800000000000010,158.3999939,-172.800000000000040
296,a162x-172.8,162.000000000000000,-172.800000000000010,162.0000000,-172.800000000000040
297,a165.6x-172.8,165.599999999999990,-172.800000000000010,165.6000061,-172.800000000000040
298,a169.2x-172.8,169.199999999999990,-172.800000000000010,169.1999969,-172.800000000000040
299,a172.8x-172.8,172.800000000000010,-172.800000000000010,172.8000031,-172.800000000000040
300,a176.4x-172.8,176.400000000000010,-172.800000000000010,176.3999939,-172.800000000000040
301,a-180x-169.2,-180.000000000000000,-169.199999999999990,-180.0000000,-169.199999999999990
302,a-176.4x-169.2,-176.400000000000010,-169.199999999999990,-176.3999939,-169.199999999999990
303,a-172.8x-169.2,-172.800000000000010,-169.199999999999990,-172.8000031,-169.199999999999990
304,a-169.2x-169.2,-169.199999999999990,-169.199999999999990,-169.1999969,-169.199999999999990
305,a-165.6x-169.2,-165.599999999999990,-169.199999999999990,-165.6000061,-169.199999999999990
306,a-162x-169.2,-162.000000000000000,-169.199999999999990,-162.0000000,-169.199999999999990
307,a-158.4x-169.2,-158.400000000000010,-169.199999999999990,-158.3999939,-169.199999999999990
308,a-154.8x-169.2,-154.800000000000010,-169.199999999999990,-154.8000031,-169.199999999999990
309,a-151.2x-169.2,-151.199999999999990,-169.199999999999990,-151.1999969,-169.199999999999990
310,a-147.6x-169.2,-147.599999999999990,-169.199999999999990,-147.6000061,-169.199999999999990
311,a-144x-169.2,-144.000000000000000,-169.199999999999990,-144.0000000,-169.199999999999990
312,a-140.4x-169.2,-140.400000000000010,-169.199999999999990,-140.3999939,-169.199999999999990
313,a-136.8x-169.2,-136.800000000000010,-169.199999999999990,-136.8000031,-169.199999999999990
314,a-133.2x-169.2,-133.199999999999990,-169.199999999999990,-133.1999969,-169.199999999999990
315,a-129.6x-169.2,-129.599999999999990,-169.199999999999990,-129.6000061,-169.199999999999990
316,a-126x-169.2,-126.000000000000000,-169.199999999999990,-126.0000000,-169.199999999999990
317,a-122.4x-169.2,-122.400000000000010,-169.199999999999990,-122.4000015,-169.199999999999990
318,a-118.8x-169.2,-118.800000000000000,-169.199999999999990,-118.8000031,-169.199999999999990
319,a-115.2x-169.2,-115.200000000000000,-169.199999999999990,-115.1999969,-169.199999999999990
320,a-111.6x-169.2,-111.599999999999990,-169.199999999999990,-111.5999985,-169.199999999999990
321,a-108x-169.2,-108.000000000000000,-169.199999999999990,-108.0000000,-169.199999999999990
322,a-104.4x-169.2,-104.400000000000010,-169.199999999999990,-104.4000015,-169.199999999999990
323,a-100.8x-169.2,-100.800000000000000,-169.199999999999990,-100.8000031,-169.199999999999990
324,a-97.2x-169.2,-97.200000000000003,-169.199999999999990,-97.1999969,-169.199999999999990
325,a-93.6x-169.2,-93.599999999999994,-169.199999999999990,-93.5999985,-169.199999999999990
326,a-90x-169.2,-90.000000000000000,-169.199999999999990,-90.0000000,-169.199999999999990
327,a-86.4x-169.2,-86.400000000000006,-169.199999999999990,-86.4000015,-169.199999999999990
328,a-82.8x-169.2,-82.799999999999997,-169.199999999999990,-82.8000031,-169.199999999999990
329,a-79.2x-169.2,-79.200000000000003,-169.199999999999990,-79.1999969,-169.199999999999990
330,a-75.6x-169.2,-75.599999999999994,-169.199999999999990,-75.5999985,-169.199999999999990
331,a-72x-169.2,-72.000000000000000,-169.199999999999990,-72.0000000,-169.199999999999990
332,a-68.4x-169.2,-68.400000000000006,-169.199999999999990,-68.4000015,-169.199999999999990
333,a-64.8x-169.2,-64.799999999999997,-169.199999999999990,-64.8000031,-169.199999999999990
334,a-61.2x-169.2,-61.200000000000003,-169.199999999999990,-61.2000008,-169.199999999999990
335,a-57.6x-169.2,-57.600000000000001,-169.199999999999990,-57.5999985,-169.199999999999990
336,a-54x-169.2,-54.000000000000000,-169.199999999999990,-54.0000000,-169.199999999999990
337,a-50.4x-169.2,-50.399999999999999,-169.199999999999990,-50.4000015,-169.199999999999990
338,a-46.8x-169.2,-46.799999999999997,-169.199999999999990,-46.7999992,-169.199999999999990
339,a-43.2x-169.2,-43.200000000000003,-169.199999999999990,-43.2000008,-169.199999999999990
340,a-39.6x-169.2,-39.600000000000001,-169.199999999999990,-39.5999985,-169.199999999999990
341,a-36x-169.2,-36.000000000000000,-169.199999999999990,-36.0000000,-169.199999999999990
342,a-32.4x-169.2,-32.399999999999999,-169.199999999999990,-32.4000015,-169.199999999999990
343,a-28.8x-169.2,-28.800000000000001,-169.199999999999990,-28.7999992,-169.199999999999990
344,a-25.2x-169.2,-25.199999999999999,-169.199999999999990,-25.2000008,-169.199999999999990
345,a-21.6x-169.2,-21.600000000000001,-169.199999999999990,-21.6000004,-169.199999999999990
346,a-18x-169.2,-18.000000000000000,-169.199999999999990,-18.0000000,-169.199999999999990
347,a-14.4x-169.2,-14.400000000000000,-169.199999999999990,-14.3999996,-169.199999999999990
348,a-10.8x-169.2,-10.800000000000001,-169.199999999999990,-10.8000002,-169.199999999999990
349,a-7.2x-169.2,-7.200000000000000,-169.199999999999990,-7.1999998,-169.199999999999990
350,a-3.6x-169.2,-3.600000000000000,-169.199999999999990,-3.5999999,-169.199999999999990
351,a0x-169.2,0.000000000000000,-169.199999999999990,0.0000000,-169.199999999999990
352,a3.6x-169.2,3.600000000000000,-169.199999999999990,3.5999999,-169.199999999999990
353,a7.2x-169.2,7.200000000000000,-169.199999999999990,7.1999998,-169.199999999999990
354,a10.8x-169.2,10.800000000000001,-169.199999999999990,10.8000002,-169.199999999999990
355,a14.4x-169.2,14.400000000000000,-169.199999999999990,14.3999996,-169.199999999999990
356,a18x-169.2,18.000000000000000,-169.199999999999990,18.0000000,-169.199999999999990
357,a21.6x-169.2,21.600000000000001,-169.199999999999990,21.6000004,-169.199999999999990
358,a25.2x-169.2,25.199999999999999,-169.199999999999990,25.2000008,-169.199999999999990
359,a28.8x-169.2,28.800000000000001,-169.199999999999990,28.7999992,-169.199999999999990
360,a32.4x-169.2,32.399999999999999,-169.199999999999990,32.4000015,-169.199999999999990
361,a36x-169.2,36.000000000000000,-169.199999999999990,36.0000000,-169.199999999999990
362,a39.6x-169.2,39.600000000000001,-169.199999999999990,39.5999985,-169.199999999999990
363,a43.2x-169.2,43.200000000000003,-169.199999999999990,43.2000008,-169.199999999999990
364,a46.8x-169.2,46.799999999999997,-169.199999999999990,46.7999992,-169.199999999999990
365,a50.4x-169.2,50.399999999999999,-169.199999999999990,50.4000015,-169.199999999999990
366,a54x-169.2,54.000000000000000,-169.199999999999990,54.0000000,-169.199999999999990
367,a57.6x-169.2,57.600000000000001,-169.199999999999990,57.5999985,-169.199999999999990
368,a61.2x-169.2,61.200000000000003,-169.199999999999990,61.2000008,-169.199999999999990
369,a64.8x-169.2,64.799999999999997,-169.199999999999990,64.8000031,-169.199999999999990
370,a68.4x-169.2,68.400000000000006,-169.199999999999990,68.4000015,-169.199999999999990
371,a72x-169.2,72.000000000000000,-169.199999999999990,72.0000000,-169.199999999999990
372,a75.6x-169.2,75.599999999999994,-169.199999999999990,75.5999985,-169.199999999999990
373,a79.2x-169.2,79.200000000000003,-169.199999999999990,79.1999969,-169.199999999999990
374,a82.8x-169.2,82.799999999999997,-169.199999999999990,82.8000031,-169.199999999999990
375,a86.4x-169.2,86.400000000000006,-169.199999999999990,86.4000015,-169.199999999999990
376,a90x-169.2,90.000000000000000,-169.199999999999990,90.0000000,-169.199999999999990
377,a93.6x-169.2,93.599999999999994,-169.199999999999990,93.5999985,-169.199999999999990
378,a97.2x-169.2,97.200000000000003,-169.199999999999990,97.1999969,-169.199999999999990
379,a100.8x-169.2,100.800000000000000,-169.199999999999990,100.8000031,-169.199999999999990
380,a104.4x-169.2,104.400000000000010,-169.199999999999990,104.4000015,-169.199999999999990
381,a108x-169.2,108.000000000000000,-169.199999999999990,108.0000000,-169.199999999999990
382,a111.6x-169.2,111.599999999999990,-169.199999999999990,111.5999985,-169.199999999999990
383,a115.2x-169.2,115.200000000000000,-169.199999999999990,115.1999969,-169.199999999999990
384,a118.8x-169.2,118.800000000000000,-169.199999999999990,118.8000031,-169.199999999999990
385,a122.4x-169.2,122.400000000000010,-169.199999999999990,122.4000015,-169.199999999999990
386,a126x-169.2,126.000000000000000,-169.199999999999990,126.0000000,-169.199999999999990
387,a129.6x-169.2,129.599999999999990,-169.199999999999990,129.6000061,-169.199999999999990
388,a133.2x-169.2,133.199999999999990,-169.199999999999990,133.1999969,-169.199999999999990
389,a136.8x-169.2,136.800000000000010,-169.199999999999990,136.8000031,-169.199999999999990
390,a140.4x-169.2,140.400000000000010,-169.199999999999990,140.3999939,-169.199999999999990
391,a144x-169.2,144.000000000000000,-169.199999999999990,144.0000000,-169.199999999999990
392,a147.6x-169.2,147.599999999999990,-169.199999999999990,147.6000061,-169.199999999999990
393,a151.2x-169.2,151.199999999999990,-169.199999999999990,151.1999969,-169.199999999999990
394,a154.8x-169.2,154.800000000000010,-169.199999999999990,154.8000031,-169.199999999999990
395,a158.4x-169.2,158.400000000000010,-169.199999999999990,158.3999939,-169.199999999999990
396,a162x-169.2,162.000000000000000,-169.199999999999990,162.0000000,-169.199999999999990
397,a165.6x-169.2,165.599999999999990,-169.199999999999990,165.6000061,-169.199999999999990
398,a169.2x-169.2,169.199999999999990,-169.199999999999990,169.1999969,-169.199999999999990
399,a172.8x-169.2,172.800000000000010,-169.199999999999990,172.8000031,-169.199999999999990
400,a176.4x-169.2,176.400000000000010,-169.199999999999990,176.3999939,-169.199999999999990
401,a-180x-165.6,-180.000000000000000,-165.599999999999990,-180.0000000,-165.599999999999940
402,a-176.4x-165.6,-176.400000000000010,-165.599999999999990,-176.3999939,-165.599999999999940
403,a-172.8x-165.6,-172.800000000000010,-165.599999999999990,-172.8000031,-165.599999999999940
404,a-169.2x-165.6,-169.199999999999990,-165.599999999999990,-169.1999969,-165.599999999999940
405,a-165.6x-165.6,-165.599999999999990,-165.599999999999990,-165.6000061,-165.599999999999940
406,a-162x-165.6,-162.000000000000000,-165.599999999999990,-162.0000000,-165.599999999999940
407,a-158.4x-165.6,-158.400000000000010,-165.599999999999990,-158.3999939,-165.599999999999940
408,a-154.8x-165.6,-154.800000000000010,-165.599999999999990,-154.8000031,-165.599999999999940
409,a-151.2x-165.6,-151.199999999999990,-165.599999999999990,-151.1999969,-165.599999999999940
410,a-147.6x-165.6,-147.599999999999990,-165.599999999999990,-147.6000061,-165.599999999999940
411,a-144x-165.6,-144.000000000000000,-165.599999999999990,-144.0000000,-165.599999999999940
412,a-140.4x-165.6,-140.400000000000010,-165.599999999999990,-140.3999939,-165.599999999999940
413,a-136.8x-165.6,-136.800000000000010,-165.599999999999990,-136.8000031,-165.599999999999940
414,a-133.2x-165.6,-133.199999999999990,-165.599999999999990,-133.1999969,-165.599999999999940
415,a-129.6x-165.6,-129.599999999999990,-165.599999999999990,-129.6000061,-165.599999999999940
416,a-126x-165.6,-126.000000000000000,-165.599999999999990,-126.0000000,-165.599999999999940
417,a-122.4x-165.6,-122.400000000000010,-165.599999999999990,-122.4000015,-165.599999999999940
418,a-118.8x-165.6,-118.800000000000000,-165.599999999999990,-118.8000031,-165.599999999999940
419,a-115.2x-165.6,-115.200000000000000,-165.599999999999990,-115.1999969,-165.599999999999940
420,a-111.6x-165.6,-111.599999999999990,-165.599999999999990,-111.5999985,-165.599999999999940
421,a-108x-165.6,-108.000000000000000,-165.599999999999990,-108.0000000,-165.599999999999940
422,a-104.4x-165.6,-104.400000000000010,-165.599999999999990,-104.4000015,-165.599999999999940
423,a-100.8x-165.6,-100.800000000000000,-165.599999999999990,-100.8000031,-165.599999999999940
424,a-97.2x-165.6,-97.200000000000003,-165.599999999999990,-97.1999969,-165.599999999999940
425,a-93.6x-165.6,-93.599999999999994,-165.599999999999990,-93.5999985,-165.599999999999940
426,a-90x-165.6,-90.000000000000000,-165.599999999999990,-90.0000000,-165.599999999999940
427,a-86.4x-165.6,-86.400000000000006,-165.599999999999990,-86.4000015,-165.599999999999940
428,a-82.8x-165.6,-82.799999999999997,-165.599999999999990,-82.8000031,-165.599999999999940
429,a-79.2x-165.6,-79.200000000000003,-165.599999999999990,-79.1999969,-165.599999999999940
430,a-75.6x-165.6,-75.599999999999994,-165.599999999999990,-75.5999985,-165.599999999999940
431,a-72x-165.6,-72.000000000000000,-165.599999999999990,-72.0000000,-165.599999999999940
432,a-68.4x-165.6,-68.400000000000006,-165.599999999999990,-68.4000015,-165.599999999999940
433,a-64.8x-165.6,-64.799999999999997,-165.599999999999990,-64.8000031,-165.599999999999940
434,a-61.2x-165.6,-61.200000000000003,-165.599999999999990,-61.2000008,-165.599999999999940
435,a-57.6x-165.6,-57.600000000000001,-165.599999999999990,-57.5999985,-165.599999999999940
436,a-54x-165.6,-54.000000000000000,-165.599999999999990,-54.0000000,-165.599999999999940
437,a-50.4x-165.6,-50.399999999999999,-165.599999999999990,-50.4000015,-165.599999999999940
438,a-46.8x-165.6,-46.799999999999997,-165.599999999999990,-46.7999992,-165.599999999999940
439,a-43.2x-165.6,-43.200000000000003,-165.599999999999990,-43.2000008,-165.599999999999940
440,a-39.6x-165.6,-39.600000000000001,-165.599999999999990,-39.5999985,-165.599999999999940
441,a-36x-165.6,-36.000000000000000,-165.599999999999990,-36.0000000,-165.599999999999940
442,a-32.4x-165.6,-32.399999999999999,-165.599999999999990,-32.4000015,-165.599999999999940
443,a-28.8x-165.6,-28.800000000000001,-165.599999999999990,-28.7999992,-165.599999999999940
444,a-25.2x-165.6,-25.199999999999999,-165.599999999999990,-25.2000008,-165.599999999999940
445,a-21.6x-165.6,-21.600000000000001,-165.599999999999990,-21.6000004,-165.599999999999940
446,a-18x-165.6,-18.000000000000000,-165.599999999999990,-18.0000000,-165.599999999999940
447,a-14.4x-165.6,-14.400000000000000,-165.599999999999990,-14.3999996,-165.599999999999940
448,a-10.8x-165.6,-10.800000000000001,-165.599999999999990,-10.8000002,-165.599999999999940
449,a-7.2x-165.6,-7.200000000000000,-165.599999999999990,-7.1999998,-165.599999999999940
450,a-3.6x-165.6,-3.600000000000000,-165.599999999999990,-3.5999999,-165.599999999999940
451,a0x-165.6,0.000000000000000,-165.599999999999990,0.0000000,-165.599999999999940
452,a3.6x-165.6,3.600000000000000,-165.599999999999990,3.5999999,-165.599999999999940
453,a7.2x-165.6,7.200000000000000,-165.599999999999990,7.1999998,-165.599999999999940
454,a10.8x-165.6,10.800000000000001,-165.599999999999990,10.8000002,-165.599999999999940
455,a14.4x-165.6,14.400000000000000,-165.599999999999990,14.3999996,-165.599999999999940
456,a18x-165.6,18.000000000000000,-165.599999999999990,18.0000000,-165.599999999999940
457,a21.6x-165.6,21.600000000000001,-165.599999999999990,21.6000004,-165.599999999999940
458,a25.2x-165.6,25.199999999999999,-165.599999999999990,25.2000008,-165.599999999999940
459,a28.8x-165.6,28.800000000000001,-165.599999999999990,28.7999992,-165.599999999999940
460,a32.4x-165.6,32.399999999999999,-165.599999999999990,32.4000015,-165.599999999999940
461,a36x-165.6,36.000000000000000,-165.599999999999990,36.0000000,-165.599999999999940
462,a39.6x-165.6,39.600000000000001,-165.599999999999990,39.5999985,-165.599999999999940
463,a43.2x-165.6,43.200000000000003,-165.599999999999990,43.2000008,-165.599999999999940
464,a46.8x-165.6,46.799999999999997,-165.599999999999990,46.7999992,-165.599999999999940
465,a50.4x-165.6,50.399999999999999,-165.599999999999990,50.4000015,-165.599999999999940
466,a54x-165.6,54.000000000000000,-165.599999999999990,54.0000000,-165.599999999999940
467,a57.6x-165.6,57.600000000000001,-165.599999999999990,57.5999985,-165.599999999999940
468,a61.2x-165.6,61.200000000000003,-165.599999999999990,61.2000008,-165.599999999999940
469,a64.8x-165.6,64.799999999999997,-165.599999999999990,64.8000031,-165.599999999999940
470,a68.4x-165.6,68.400000000000006,-165.599999999999990,68.4000015,-165.599999999999940
471,a72x-165.6,72.000000000000000,-165.599999999999990,72.0000000,-165.599999999999940
472,a75.6x-165.6,75.599999999999994,-165.599999999999990,75.5999985,-165.599999999999940
473,a79.2x-165.6,79.200000000000003,-165.599999999999990,79.1999969,-165.599999999999940
474,a82.8x-165.6,82.799999999999997,-165.599999999999990,82.8000031,-165.599999999999940
475,a86.4x-165.6,86.400000000000006,-165.599999999999990,86.4000015,-165.599999999999940
476,a90x-165.6,90.000000000000000,-165.599999999999990,90.0000000,-165.599999999999940
477,a93.6x-165.6,93.599999999999994,-165.599999999999990,93.5999985,-165.599999999999940
478,a97.2x-165.6,97.200000000000003,-165.599999999999990,97.1999969,-165.599999999999940
479,a100.8x-165.6,100.800000000000000,-165.599999999999990,100.8000031,-165.599999999999940
480,a104.4x-165.6,104.400000000000010,-165.599999999999990,104.4000015,-165.599999999999940
481,a108x-165.6,108.000000000000000,-165.599999999999990,108.0000000,-165.599999999999940
482,a111.6x-165.6,111.599999999999990,-165.599999999999990,111.5999985,-165.599999999999940
483,a115.2x-165.6,115.200000000000000,-165.599999999999990,115.1999969,-165.599999999999940
484,a118.8x-165.6,118.800000000000000,-165.599999999999990,118.8000031,-165.599999999999940
485,a122.4x-165.6,122.400000000000010,-165.599999999999990,122.4000015,-165.599999999999940
486,a126x-165.6,126.000000000000000,-165.599999999999990,126.0000000,-165.599999999999940
487,a129.6x-165.6,129.599999999999990,-165.599999999999990,129.6000061,-165.599999999999940
488,a133.2x-165.6,133.199999999999990,-165.599999999999990,133.1999969,-165.599999999999940
489,a136.8x-165.6,136.800000000000010,-165.599999999999990,136.8000031,-165.599999999999940
490,a140.4x-165.6,140.400000000000010,-165.599999999999990,140.3999939,-165.599999999999940
491,a144x-165.6,144.000000000000000,-165.599999999999990,144.0000000,-165.599999999999940
492,a147.6x-165.6,147.599999999999990,-165.599999999999990,147.6000061,-165.599999999999940
493,a151.2x-165.6,151.199999999999990,-165.599999999999990,151.1999969,-165.599999999999940
494,a154.8x-165.6,154.800000000000010,-165.599999999999990,154.8000031,-165.599999999999940
495,a158.4x-165.6,158.400000000000010,-165.599999999999990,158.3999939,-165.599999999999940
496,a162x-165.6,162.000000000000000,-165.599999999999990,162.0000000,-165.599999999999940
