OBJECTID,index,cx,cy,x,y,dx,dy
1082,a111.6x-144,111.6,-144,111.6,-144,1.00002E-10,9.99876E-11
1083,a115.2x-144,115.2,-144,115.2,-144,9.89928E-11,9.99876E-11
1084,a118.8x-144,118.8,-144,118.8,-144,1.00002E-10,9.99876E-11
1085,a122.4x-144,122.4,-144,122.4,-144,9.99876E-11,9.99876E-11
1086,a126x-144,126,-144,126,-144,9.9007E-11,9.99876E-11
1087,a129.6x-144,129.6,-144,129.6,-144,9.89928E-11,9.99876E-11
1088,a133.2x-144,133.2,-144,133.2,-144,9.90212E-11,9.99876E-11
1089,a136.8x-144,136.8,-144,136.8,-144,9.99876E-11,9.99876E-11
1090,a140.4x-144,140.4,-144,140.4,-144,9.99876E-11,9.99876E-11
1091,a144x-144,144,-144,144,-144,9.99876E-11,9.99876E-11
1092,a147.6x-144,147.6,-144,147.6,-144,9.89928E-11,9.99876E-11
1093,a151.2x-144,151.2,-144,151.2,-144,9.90212E-11,9.99876E-11
1094,a154.8x-144,154.8,-144,154.8,-144,9.99876E-11,9.99876E-11
1095,a158.4x-144,158.4,-144,158.4,-144,9.99876E-11,9.99876E-11
1096,a162x-144,162,-144,162,-144,9.99876E-11,9.99876E-11
1097,a165.6x-144,165.6,-144,165.6,-144,9.89928E-11,9.99876E-11
1098,a169.2x-144,169.2,-144,169.2,-144,9.90212E-11,9.99876E-11
1099,a172.8x-144,172.8,-144,172.8,-144,9.99876E-11,9.99876E-11
1100,a176.4x-144,176.4,-144,176.4,-144,9.99876E-11,9.99876E-11
1101,a-180x-140.4,-177.6313833,-140.4170745,-180,-140.4,2.36861674,-0.017074544
1102,a-176.4x-140.4,-174.0711641,-140.4305389,-176.4,-140.4,2.328835898,-0.030538932
1103,a-172.8x-140.4,-170.5315598,-140.4441372,-172.8,-140.4,2.268440243,-0.044137202
1104,a-169.2x-140.4,-167.0154217,-140.4575815,-169.2,-140.4,2.184578324,-0.057581459
1105,a-165.6x-140.4,-163.5200931,-140.4706378,-165.6,-140.4,2.079906892,-0.07063781
1106,a-162x-140.4,-160.0435693,-140.4831723,-162,-140.4,1.956430693,-0.083172289
1107,a-158.4x-140.4,-156.5848628,-140.4950671,-158.4,-140.4,1.815137158,-0.095067091
1108,a-154.8x-140.4,-153.1428616,-140.5062199,-154.8,-140.4,1.657138352,-0.106219869
1109,a-151.2x-140.4,-149.7163453,-140.516538,-151.2,-140.4,1.483654661,-0.116537966
1110,a-147.6x-140.4,-146.3040013,-140.5259342,-147.6,-140.4,1.295998733,-0.125934234
1111,a-144x-140.4,-142.9064102,-140.5341239,-144,-140.4,1.09358979,-0.134123934
1112,a-140.4x-140.4,-139.5195312,-140.5411885,-140.4,-140.4,0.880468846,-0.141188485
1113,a-136.8x-140.4,-136.1415526,-140.5470843,-136.8,-140.4,0.658447448,-0.147084267
1114,a-133.2x-140.4,-132.7708525,-140.5517595,-133.2,-140.4,0.429147534,-0.151759465
1115,a-129.6x-140.4,-129.4057711,-140.5551726,-129.6,-140.4,0.194228928,-0.155172595
1116,a-126x-140.4,-126.0446163,-140.5572918,-126,-140.4,-0.044616304,-0.15729178
1117,a-122.4x-140.4,-122.6856678,-140.5580685,-122.4,-140.4,-0.28566777,-0.158068547
1118,a-118.8x-140.4,-119.326674,-140.5572574,-118.8,-140.4,-0.526673951,-0.157257395
1119,a-115.2x-140.4,-115.9654569,-140.5550987,-115.2,-140.4,-0.765456899,-0.15509865
1120,a-111.6x-140.4,-112.6002341,-140.5515874,-111.6,-140.4,-1.000234074,-0.151587361
1121,a-108x-140.4,-109.2292086,-140.5467241,-108,-140.4,-1.229208552,-0.146724078
1122,a-104.4x-140.4,-105.8505687,-140.5405155,-104.4,-140.4,-1.450568684,-0.140515547
1123,a-100.8x-140.4,-102.462492,-140.5329753,-100.8,-140.4,-1.662491965,-0.132975301
1124,a-97.2x-140.4,-99.06238209,-140.5240523,-97.2,-140.4,-1.862382087,-0.124052337
1125,a-93.6x-140.4,-95.64653997,-140.5136851,-93.6,-140.4,-2.046539968,-0.113685085
1126,a-90x-140.4,-92.21497308,-140.5021518,-90,-140.4,-2.214973076,-0.1021518
1127,a-86.4x-140.4,-88.76604413,-140.4895631,-86.4,-140.4,-2.366044134,-0.089563095
1128,a-82.8x-140.4,-85.29824372,-140.4760611,-82.8,-140.4,-2.49824372,-0.076061122
1129,a-79.2x-140.4,-81.81022759,-140.4618186,-79.2,-140.4,-2.61022759,-0.061818623
1130,a-75.6x-140.4,-78.30085177,-140.4470364,-75.6,-140.4,-2.700851766,-0.04703643
1131,a-72x-140.4,-74.76704044,-140.4319408,-72,-140.4,-2.767040437,-0.031940836
1132,a-68.4x-140.4,-71.20772707,-140.4168717,-68.4,-140.4,-2.807727072,-0.016871684
1133,a-64.8x-140.4,-67.62548625,-140.4021124,-64.8,-140.4,-2.82548625,-0.002112433
1134,a-61.2x-140.4,-64.02070064,-140.3878998,-61.2,-140.4,-2.820700645,0.012100173
1135,a-57.6x-140.4,-60.39407657,-140.3744451,-57.6,-140.4,-2.794076574,0.025554907
1136,a-54x-140.4,-56.74662812,-140.3619269,-54,-140.4,-2.746628118,0.038073081
1137,a-50.4x-140.4,-53.0796507,-140.3504858,-50.4,-140.4,-2.679650696,0.049514169
1138,a-46.8x-140.4,-49.39260368,-140.3403768,-46.8,-140.4,-2.592603682,0.059623163
1139,a-43.2x-140.4,-45.68882099,-140.3315686,-43.2,-140.4,-2.488820992,0.068431372
1140,a-39.6x-140.4,-41.97142029,-140.3239407,-39.6,-140.4,-2.371420291,0.076059346
1141,a-36x-140.4,-38.24213588,-140.3174348,-36,-140.4,-2.242135876,0.082565192
1142,a-32.4x-140.4,-34.5026303,-140.3119702,-32.4,-140.4,-2.102630302,0.088029828
1143,a-28.8x-140.4,-30.75446539,-140.3074493,-28.8,-140.4,-1.954465393,0.092550679
1144,a-25.2x-140.4,-26.99907689,-140.303766,-25.2,-140.4,-1.799076893,0.096234003
1145,a-21.6x-140.4,-23.23704983,-140.3009214,-21.6,-140.4,-1.637049827,0.099078621
1146,a-18x-140.4,-19.47057845,-140.2987185,-18,-140.4,-1.470578454,0.101281536
1147,a-14.4x-140.4,-15.70082483,-140.2970808,-14.4,-140.4,-1.300824833,0.102919233
1148,a-10.8x-140.4,-11.9286508,-140.2959606,-10.8,-140.4,-1.128650802,0.104039412
1149,a-7.2x-140.4,-8.154879636,-140.2953092,-7.2,-140.4,-0.954879636,0.104690835
1150,a-3.6x-140.4,-4.380330044,-140.2950912,-3.6,-140.4,-0.780330044,0.104908799
1151,a0x-140.4,-0.605841595,-140.2953142,0,-140.4,-0.605841595,0.104685844
1152,a3.6x-140.4,3.167314495,-140.2961583,3.6,-140.4,-0.432685505,0.103841705
1153,a7.2x-140.4,6.938284321,-140.2975729,7.2,-140.4,-0.261715679,0.102427066
1154,a10.8x-140.4,10.70612562,-140.2995896,10.8,-140.4,-0.093874376,0.10041045
1155,a14.4x-140.4,14.46983164,-140.3022394,14.4,-140.4,0.069831639,0.097760585
1156,a18x-140.4,18.22834046,-140.3055545,18,-140.4,0.22834046,0.094445511
1157,a21.6x-140.4,21.98054359,-140.309567,21.6,-140.4,0.380543589,0.090433028
1158,a25.2x-140.4,25.72495367,-140.3143358,25.2,-140.4,0.524953665,0.085664212
1159,a28.8x-140.4,29.45885858,-140.3199995,28.8,-140.4,0.658858576,0.080000487
1160,a32.4x-140.4,33.18238615,-140.3264317,32.4,-140.4,0.782386147,0.073568298
1161,a36x-140.4,36.89440828,-140.3336157,36,-140.4,0.894408282,0.066384285
1162,a39.6x-140.4,40.59383975,-140.3415252,39.6,-140.4,0.993839754,0.058474796
1163,a43.2x-140.4,44.27964743,-140.3501269,43.2,-140.4,1.079647429,0.049873135
1164,a46.8x-140.4,47.95085999,-140.3593831,46.8,-140.4,1.150859987,0.040616871
1165,a50.4x-140.4,51.60533371,-140.3692979,50.4,-140.4,1.205333711,0.030702123
1166,a54x-140.4,55.2410837,-140.3798435,54,-140.4,1.241083698,0.020156454
1167,a57.6x-140.4,58.85953084,-140.3908939,57.6,-140.4,1.25953084,0.009106136
1168,a61.2x-140.4,62.46013216,-140.402398,61.2,-140.4,1.260132159,-0.002398049
1169,a64.8x-140.4,66.04243242,-140.4143006,64.8,-140.4,1.242432424,-0.01430056
1170,a68.4x-140.4,69.60606596,-140.4265434,68.4,-140.4,1.206065964,-0.026543422
1171,a72x-140.4,73.15076023,-140.4390676,72,-140.4,1.15076023,-0.039067565
1172,a75.6x-140.4,76.67417696,-140.4518212,75.6,-140.4,1.074176964,-0.051821181
1173,a79.2x-140.4,80.17660666,-140.464693,79.2,-140.4,0.976606658,-0.064692973
1174,a82.8x-140.4,83.65981051,-140.4775784,82.8,-140.4,0.859810512,-0.077578366
1175,a86.4x-140.4,87.12413884,-140.4903795,86.4,-140.4,0.724138838,-0.090379501
1176,a90x-140.4,90.57007595,-140.5029879,90,-140.4,0.570075954,-0.102987869
1177,a93.6x-140.4,93.99820547,-140.5152861,93.6,-140.4,0.398205471,-0.115286119
1178,a97.2x-140.4,97.40922902,-140.5271501,97.2,-140.4,0.209229022,-0.127150128
1179,a100.8x-140.4,100.8017493,-140.5383354,100.8,-140.4,0.001749338,-0.138335422
1180,a104.4x-140.4,104.178707,-140.5487057,104.4,-140.4,-0.221292981,-0.148705664
1181,a108x-140.4,107.5422981,-140.5581371,108,-140.4,-0.457701936,-0.158137072
1182,a111.6x-140.4,110.8939709,-140.5664697,111.6,-140.4,-0.706029097,-0.166469695
1183,a115.2x-140.4,114.2353568,-140.573542,115.2,-140.4,-0.964643189,-0.173542027
1184,a118.8x-140.4,117.5682594,-140.5791915,118.8,-140.4,-1.231740638,-0.179191476
1185,a122.4x-140.4,120.8946265,-140.5832543,122.4,-140.4,-1.505373474,-0.183254342
1186,a126x-140.4,124.2164097,-140.5851999,126,-140.4,-1.783590298,-0.185199866
1187,a129.6x-140.4,127.5373222,-140.5851501,129.6,-140.4,-2.062677758,-0.185150051
1188,a133.2x-140.4,130.8600183,-140.5830234,133.2,-140.4,-2.339981687,-0.183023361
1189,a136.8x-140.4,134.1872011,-140.5787319,136.8,-140.4,-2.612798877,-0.178731947
1190,a140.4x-140.4,137.521675,-140.5722211,140.4,-140.4,-2.878324989,-0.172221072
1191,a144x-140.4,140.8663254,-140.563474,144,-140.4,-3.133674612,-0.163474021
1192,a147.6x-140.4,144.2244191,-140.5524766,147.6,-140.4,-3.375580869,-0.152476625
1193,a151.2x-140.4,147.6025958,-140.5389971,151.2,-140.4,-3.597404206,-0.138997073
1194,a154.8x-140.4,151.0010877,-140.5236416,154.8,-140.4,-3.798912281,-0.123641648
1195,a158.4x-140.4,154.4224767,-140.5066483,158.4,-140.4,-3.977523287,-0.10664826
1196,a162x-140.4,157.8690644,-140.4883021,162,-140.4,-4.130935638,-0.088302087
1197,a165.6x-140.4,161.3428333,-140.4689313,165.6,-140.4,-4.257166689,-0.068931322
1198,a169.2x-140.4,164.8454025,-140.4489013,169.2,-140.4,-4.354597484,-0.048901267
1199,a172.8x-140.4,168.3797001,-140.4286226,172.8,-140.4,-4.420299859,-0.028622554
1200,a176.4x-140.4,171.949234,-140.4086727,176.4,-140.4,-4.450765959,-0.008672691
1201,a-180x-136.8,-177.6179204,-136.7892834,-180,-136.8,2.382079604,0.010716558
1202,a-176.4x-136.8,-174.0574918,-136.7808327,-176.4,-136.8,2.342508232,0.019167262
1203,a-172.8x-136.8,-170.5179345,-136.772298,-172.8,-136.8,2.282065494,0.027701992
1204,a-169.2x-136.8,-167.0021014,-136.7638599,-169.2,-136.8,2.197898554,0.036140061
1205,a-165.6x-136.8,-163.5072704,-136.7556653,-165.6,-136.8,2.092729642,0.044334666
1206,a-162x-136.8,-160.0313952,-136.7477983,-162,-136.8,1.968604757,0.052201727
1207,a-158.4x-136.8,-156.5734645,-136.7403327,-158.4,-136.8,1.826535481,0.059667304
1208,a-154.8x-136.8,-153.1323519,-136.7333328,-154.8,-136.8,1.667648147,0.066667163
1209,a-151.2x-136.8,-149.70683,-136.7268569,-151.2,-136.8,1.493170013,0.073143147
1210,a-147.6x-136.8,-146.2955797,-136.7209594,-147.6,-136.8,1.304420281,0.079040561
1211,a-144x-136.8,-142.8991888,-136.7158193,-144,-136.8,1.10081115,0.084180692
1212,a-140.4x-136.8,-139.5135935,-136.7113854,-140.4,-136.8,0.886406471,0.088614642
1213,a-136.8x-136.8,-136.1369704,-136.707685,-136.8,-136.8,0.66302961,0.092315033
1214,a-133.2x-136.8,-132.7676863,-136.7047507,-133.2,-136.8,0.432313689,0.095249345
1215,a-129.6x-136.8,-129.4040704,-136.7026085,-129.6,-136.8,0.195929587,0.097391541
1216,a-126x-136.8,-126.0444205,-136.7012784,-126,-136.8,-0.044420528,0.098721612
1217,a-122.4x-136.8,-122.687008,-136.7007909,-122.4,-136.8,-0.287007966,0.099209137
1218,a-118.8x-136.8,-119.3295766,-136.7013,-118.8,-136.8,-0.529576624,0.098700031
1219,a-115.2x-136.8,-115.9699384,-136.7026549,-115.2,-136.8,-0.769938384,0.097345129
1220,a-111.6x-136.8,-112.6063043,-136.7048587,-111.6,-136.8,-1.00630426,0.095141327
1221,a-108x-136.8,-109.2368692,-136.707911,-108,-136.8,-1.236869196,0.092088966
1222,a-104.4x-136.8,-105.8598121,-136.7118077,-104.4,-136.8,-1.459812134,0.088192284
1223,a-100.8x-136.8,-102.4732994,-136.7165402,-100.8,-136.8,-1.673299438,0.083459771
1224,a-97.2x-136.8,-99.07471638,-136.7221406,-97.2,-136.8,-1.874716376,0.07785942
1225,a-93.6x-136.8,-95.66032441,-136.7286474,-93.6,-136.8,-2.06032441,0.071352583
1226,a-90x-136.8,-92.23010094,-136.7358861,-90,-136.8,-2.230100937,0.064113906
1227,a-86.4x-136.8,-88.78237285,-136.7437872,-86.4,-136.8,-2.382372852,0.056212811
1228,a-82.8x-136.8,-85.31559089,-136.7522615,-82.8,-136.8,-2.51559089,0.047738518
1229,a-79.2x-136.8,-81.82837313,-136.7612006,-79.2,-136.8,-2.628373128,0.038799447
1230,a-75.6x-136.8,-78.31954411,-136.7704784,-75.6,-136.8,-2.71954411,0.029521646
1231,a-72x-136.8,-74.7859671,-136.7799529,-72,-136.8,-2.7859671,0.020047143
1232,a-68.4x-136.8,-71.22655459,-136.7894108,-68.4,-136.8,-2.82655459,0.010589237
1233,a-64.8x-136.8,-67.64391326,-136.7986742,-64.8,-136.8,-2.843913262,0.001325834
1234,a-61.2x-136.8,-64.03844275,-136.8075945,-61.2,-136.8,-2.838442749,-0.007594476
1235,a-57.6x-136.8,-60.41088238,-136.8160391,-57.6,-136.8,-2.81088238,-0.016039119
1236,a-54x-136.8,-56.76228958,-136.8238959,-54,-136.8,-2.762289584,-0.023895946
1237,a-50.4x-136.8,-53.09400775,-136.8310768,-50.4,-136.8,-2.69400775,-0.031076758
1238,a-46.8x-136.8,-49.4055512,-136.8374215,-46.8,-136.8,-2.605551205,-0.037421502
1239,a-43.2x-136.8,-45.70032737,-136.8429498,-43.2,-136.8,-2.500327368,-0.04294983
1240,a-39.6x-136.8,-41.98150829,-136.8477374,-39.6,-136.8,-2.381508291,-0.047737403
1241,a-36x-136.8,-38.25086472,-136.8518207,-36,-136.8,-2.250864723,-0.051820692
1242,a-32.4x-136.8,-34.51008623,-136.8552505,-32.4,-136.8,-2.110086231,-0.055250481
1243,a-28.8x-136.8,-30.76075158,-136.8580879,-28.8,-136.8,-1.960751582,-0.058087919
1244,a-25.2x-136.8,-27.00430227,-136.8603997,-25.2,-136.8,-1.804302269,-0.060399697
1245,a-21.6x-136.8,-23.24132656,-136.8621851,-21.6,-136.8,-1.641326556,-0.062185075
1246,a-18x-136.8,-19.4739781,-136.8635677,-18,-136.8,-1.473978103,-0.063567698
1247,a-14.4x-136.8,-15.70339753,-136.8645956,-14.4,-136.8,-1.303397529,-0.064595572
1248,a-10.8x-136.8,-11.93044134,-136.8652986,-10.8,-136.8,-1.130441342,-0.065298634
1249,a-7.2x-136.8,-8.155919534,-136.8657075,-7.2,-136.8,-0.955919534,-0.065707489
1250,a-3.6x-136.8,-4.380619665,-136.8658443,-3.6,-136.8,-0.780619665,-0.065844291
1251,a0x-136.8,-0.605329045,-136.8657044,0,-136.8,-0.605329045,-0.065704356
1252,a3.6x-136.8,3.168713824,-136.8651745,3.6,-136.8,-0.431286176,-0.065174547
1253,a7.2x-136.8,6.940627507,-136.8642867,7.2,-136.8,-0.259372493,-0.064286671
1254,a10.8x-136.8,10.70946556,-136.863021,10.8,-136.8,-0.090534442,-0.063020975
1255,a14.4x-136.8,14.47421968,-136.8613578,14.4,-136.8,0.074219682,-0.061357831
1256,a18x-136.8,18.23382531,-136.8592772,18,-136.8,0.233825306,-0.059277179
1257,a21.6x-136.8,21.98716884,-136.8567588,21.6,-136.8,0.387168839,-0.05675881
1258,a25.2x-136.8,25.73275852,-136.8537657,25.2,-136.8,0.532758525,-0.05376574
1259,a28.8x-136.8,29.46786477,-136.850211,28.8,-136.8,0.667864769,-0.050210996
1260,a32.4x-136.8,33.19258188,-136.8461739,32.4,-136.8,0.792581884,-0.046173938
1261,a36x-136.8,36.90576542,-136.841665,36,-136.8,0.905765422,-0.04166501
1262,a39.6x-136.8,40.60631584,-136.8367007,39.6,-136.8,1.006315841,-0.036700749
1263,a43.2x-136.8,44.29318961,-136.8313021,43.2,-136.8,1.093189609,-0.031302058
1264,a46.8x-136.8,47.96540921,-136.8254925,46.8,-136.8,1.16540921,-0.025492514
1265,a50.4x-136.8,51.62081885,-136.8192697,50.4,-136.8,1.220818853,-0.019269685
1266,a54x-136.8,55.2574225,-136.8126509,54,-136.8,1.257422504,-0.012650868
1267,a57.6x-136.8,58.87664474,-136.8057153,57.6,-136.8,1.276644738,-0.005715317
1268,a61.2x-136.8,62.47793523,-136.7984949,61.2,-136.8,1.277935226,0.001505096
1269,a64.8x-136.8,66.06083286,-136.7910245,64.8,-136.8,1.260832857,0.008975513
1270,a68.4x-136.8,69.62496695,-136.7833405,68.4,-136.8,1.224966954,0.016659544
1271,a72x-136.8,73.17005913,-136.7754799,72,-136.8,1.170059125,0.024520118
1272,a75.6x-136.8,76.69374546,-136.7674753,75.6,-136.8,1.093745457,0.032524717
1273,a79.2x-136.8,80.19631594,-136.7593965,79.2,-136.8,0.996315942,0.040603486
1274,a82.8x-136.8,83.67952331,-136.7513092,82.8,-136.8,0.879523306,0.048690792
1275,a86.4x-136.8,87.1436968,-136.7432748,86.4,-136.8,0.743696796,0.056725215
1276,a90x-136.8,90.58930665,-136.7353613,90,-136.8,0.589306652,0.064638651
1277,a93.6x-136.8,94.01692948,-136.7276426,93.6,-136.8,0.416929481,0.072357446
1278,a97.2x-136.8,97.42726345,-136.7201963,97.2,-136.8,0.22726345,0.079803697
1279,a100.8x-136.8,100.8188737,-136.713176,100.8,-136.8,0.018873747,0.086823964
1280,a104.4x-136.8,104.1947051,-136.7066673,104.4,-136.8,-0.205294907,0.093332676
1281,a108x-136.8,107.5569615,-136.7007479,108,-136.8,-0.443038494,0.099252145
1282,a111.6x-136.8,110.9070894,-136.695518,111.6,-136.8,-0.69291055,0.10448198
1283,a115.2x-136.8,114.2467222,-136.6910792,115.2,-136.8,-0.953277816,0.108920813
1284,a118.8x-136.8,117.577669,-136.6875334,118.8,-136.8,-1.222330969,0.112466597
1285,a122.4x-136.8,120.9018858,-136.6849834,122.4,-136.8,-1.498114196,0.115016589
1286,a126x-136.8,124.2213106,-136.6837623,126,-136.8,-1.778689443,0.116237665
1287,a129.6x-136.8,127.5397168,-136.6837936,129.6,-136.8,-2.060283222,0.1162064
1288,a133.2x-136.8,130.8597941,-136.6851284,133.2,-136.8,-2.340205875,0.114871618
1289,a136.8x-136.8,134.1842856,-136.6878218,136.8,-136.8,-2.615714394,0.112178182
1290,a140.4x-136.8,137.5160422,-136.6919083,140.4,-136.8,-2.883957752,0.108091737
1291,a144x-136.8,140.8580023,-136.6973982,144,-136.8,-3.1419977,0.102601794
1292,a147.6x-136.8,144.2134939,-136.7043005,147.6,-136.8,-3.386506053,0.095699459
1293,a151.2x-136.8,147.5892676,-136.7127608,151.2,-136.8,-3.610732433,0.087239238
1294,a154.8x-136.8,150.985604,-136.7223983,154.8,-136.8,-3.814396037,0.077601658
1295,a158.4x-136.8,154.4051451,-136.733064,158.4,-136.8,-3.994854942,0.066936035
1296,a162x-136.8,157.8502397,-136.7445786,162,-136.8,-4.14976026,0.05542136
1297,a165.6x-136.8,161.3229151,-136.7567364,165.6,-136.8,-4.277084901,0.043263617
1298,a169.2x-136.8,164.824833,-136.7693079,169.2,-136.8,-4.375167009,0.03069208
1299,a172.8x-136.8,168.3589748,-136.7820355,172.8,-136.8,-4.441025233,0.017964478
1300,a176.4x-136.8,171.9288939,-136.7945567,176.4,-136.8,-4.471106099,0.005443273
1301,a-180x-133.2,-177.5987231,-133.161622,-180,-133.2,2.40127687,0.038378049
1302,a-176.4x-133.2,-174.0380166,-133.1311271,-176.4,-133.2,2.361983447,0.068872904
1303,a-172.8x-133.2,-170.4985511,-133.1003442,-172.8,-133.2,2.301448919,0.099655753
1304,a-169.2x-133.2,-166.9831769,-133.0699319,-169.2,-133.2,2.216823072,0.130068072
1305,a-165.6x-133.2,-163.4890741,-133.0404151,-165.6,-133.2,2.110925916,0.159584896
1306,a-162x-133.2,-160.0141364,-133.0120899,-162,-133.2,1.985863555,0.187910066
1307,a-158.4x-133.2,-156.557318,-132.9852189,-158.4,-133.2,1.842681984,0.214781068
1308,a-154.8x-133.2,-153.1174715,-132.9600294,-154.8,-133.2,1.682528495,0.239970614
1309,a-151.2x-133.2,-149.6933593,-132.9367258,-151.2,-133.2,1.506640659,0.263274203
1310,a-147.6x-133.2,-146.2836548,-132.9154995,-147.6,-133.2,1.316345221,0.284500481
1311,a-144x-133.2,-142.8889578,-132.8969978,-144,-133.2,1.111042211,0.303002224
1312,a-140.4x-133.2,-139.5051705,-132.8810387,-140.4,-133.2,0.894829513,0.318961329
1313,a-136.8x-133.2,-136.1304531,-132.867719,-136.8,-133.2,0.669546937,0.332281026
1314,a-133.2x-133.2,-132.7631569,-132.8571555,-133.2,-133.2,0.436843126,0.342844533
1315,a-129.6x-133.2,-129.4015956,-132.8494419,-129.6,-133.2,0.198404415,0.350558148
1316,a-126x-133.2,-126.0440528,-132.8446498,-126,-133.2,-0.044052771,0.355350233
1317,a-122.4x-133.2,-122.6887881,-132.8428877,-122.4,-133.2,-0.288788101,0.357112312
1318,a-118.8x-133.2,-119.3335391,-132.844708,-118.8,-133.2,-0.533539115,0.355292044
1319,a-115.2x-133.2,-115.9761045,-132.8495662,-115.2,-133.2,-0.776104499,0.350433763
1320,a-111.6x-133.2,-112.6146883,-132.8574733,-111.6,-133.2,-1.014688271,0.342526692
1321,a-108x-133.2,-109.247476,-132.8684316,-108,-133.2,-1.247476021,0.33156839
1322,a-104.4x-133.2,-105.8726343,-132.8824315,-104.4,-133.2,-1.472634339,0.31756853
1323,a-100.8x-133.2,-102.4883133,-132.8994471,-100.8,-133.2,-1.688313283,0.30055294
1324,a-97.2x-133.2,-99.09187132,-132.9195937,-97.2,-133.2,-1.891871316,0.280406268
1325,a-93.6x-133.2,-95.67951704,-132.9430108,-93.6,-133.2,-2.079517039,0.256989197
1326,a-90x-133.2,-92.25118523,-132.9690717,-90,-133.2,-2.251185226,0.230928311
1327,a-86.4x-133.2,-88.80515243,-132.9975304,-86.4,-133.2,-2.405152425,0.202469598
1328,a-82.8x-133.2,-85.33981312,-133.0280702,-82.8,-133.2,-2.539813125,0.171929846
1329,a-79.2x-133.2,-81.85373031,-133.0603041,-79.2,-133.2,-2.653730312,0.139695942
1330,a-75.6x-133.2,-78.34568018,-133.093779,-75.6,-133.2,-2.745680176,0.106221026
1331,a-72x-133.2,-74.81243964,-133.1279783,-72,-133.2,-2.812439643,0.072021655
1332,a-68.4x-133.2,-71.25288628,-133.1621221,-68.4,-133.2,-2.852886285,0.037877895
1333,a-64.8x-133.2,-67.66967388,-133.1955617,-64.8,-133.2,-2.869673878,0.004438277
1334,a-61.2x-133.2,-64.06322827,-133.2277582,-61.2,-133.2,-2.863228269,-0.027758206
1335,a-57.6x-133.2,-60.43433397,-133.2582294,-57.6,-133.2,-2.834333968,-0.058229351
1336,a-54x-133.2,-56.7841082,-133.2865655,-54,-133.2,-2.784108198,-0.086565458
1337,a-50.4x-133.2,-53.1139649,-133.3124431,-50.4,-133.2,-2.7139649,-0.112443091
1338,a-46.8x-133.2,-49.42349842,-133.3352815,-46.8,-133.2,-2.623498416,-0.135281546
1339,a-43.2x-133.2,-45.71622485,-133.3551542,-43.2,-133.2,-2.51622485,-0.155154232
1340,a-39.6x-133.2,-41.99539453,-133.3723397,-39.6,-133.2,-2.395394528,-0.172339696
1341,a-36x-133.2,-38.26283185,-133.3869789,-36,-133.2,-2.262831852,-0.186978871
1342,a-32.4x-133.2,-34.52026408,-133.399263,-32.4,-133.2,-2.120264083,-0.199263038
1343,a-28.8x-133.2,-30.76929201,-133.4094172,-28.8,-133.2,-1.969292012,-0.209417242
1344,a-25.2x-133.2,-27.01136473,-133.4176826,-25.2,-133.2,-1.811364729,-0.217682594
1345,a-21.6x-133.2,-23.24707808,-133.4240619,-21.6,-133.2,-1.647078076,-0.224061895
1346,a-18x-133.2,-19.47853133,-133.4290127,-18,-133.2,-1.47853133,-0.229012664
1347,a-14.4x-133.2,-15.7068302,-133.4327246,-14.4,-133.2,-1.306830195,-0.232724591
1348,a-10.8x-133.2,-11.93280802,-133.4352991,-10.8,-133.2,-1.132808015,-0.23529909
1349,a-7.2x-133.2,-8.157247382,-133.4368132,-7.2,-133.2,-0.957247382,-0.23681319
1350,a-3.6x-133.2,-4.380899537,-133.4373083,-3.6,-133.2,-0.780899537,-0.237308296
1351,a0x-133.2,-0.604505529,-133.4367669,0,-133.2,-0.604505529,-0.23676688
1352,a3.6x-133.2,3.170738643,-133.4348442,3.6,-133.2,-0.429261357,-0.234844216
1353,a7.2x-133.2,6.943936291,-133.4316648,7.2,-133.2,-0.256063709,-0.231664829
1354,a10.8x-133.2,10.71414046,-133.4271422,10.8,-133.2,-0.085859542,-0.227142176
1355,a14.4x-133.2,14.48034009,-133.4211897,14.4,-133.2,0.080340091,-0.221189699
1356,a18x-133.2,18.24146382,-133.4137236,18,-133.2,0.241463816,-0.213723643
1357,a21.6x-133.2,21.99638687,-133.4046667,21.6,-133.2,0.39638687,-0.204666691
1358,a25.2x-133.2,25.74360443,-133.393888,25.2,-133.2,0.543604428,-0.193888047
1359,a28.8x-133.2,29.48036086,-133.3810999,28.8,-133.2,0.680360857,-0.181099927
1360,a32.4x-133.2,33.20671336,-133.366588,32.4,-133.2,0.806713358,-0.166587991
1361,a36x-133.2,36.92149536,-133.3503827,36,-133.2,0.921495356,-0.150382716
1362,a39.6x-133.2,40.62358769,-133.3325358,39.6,-133.2,1.023587687,-0.132535792
1363,a43.2x-133.2,44.31193107,-133.313116,43.2,-133.2,1.111931074,-0.113116039
1364,a46.8x-133.2,47.98553646,-133.2922054,46.8,-133.2,1.185536456,-0.092205362
1365,a50.4x-133.2,51.6422302,-133.2697987,50.4,-133.2,1.242230198,-0.069798723
1366,a54x-133.2,55.2800007,-133.2459625,54,-133.2,1.280000703,-0.045962543
1367,a57.6x-133.2,58.90027902,-133.2209885,57.6,-133.2,1.300279019,-0.020988451
1368,a61.2x-133.2,62.50250732,-133.1949914,61.2,-133.2,1.302507324,0.005008584
1369,a64.8x-133.2,66.08621733,-133.1680938,64.8,-133.2,1.286217334,0.031906185
1370,a68.4x-133.2,69.65103084,-133.1404243,68.4,-133.2,1.251030839,0.05957568
